,vazao,chuva_media,evaporacao,evap_inicial,retencao,evap_n_atendida,ret_corrig,escoamento,reserv_solo,S1,RE,Solo,C,S2,vazao_calc,Ps,rec_solo,rec_rio,perdas,reserv_solo_corrig,profundo,Fg,profundo_corrigido,S3,Ks,p,KL,Nash
11,0.00000000000000000000,1.80199999999999982414,5.08399999999999963052,1.8019999999999998,0.0,3.282,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,
12,0.00000000000000000000,7.69600000000000061817,5.08399999999999963052,5.084,2.612000000000001,0.0,0,0.001405047874975196,0.0,0.001405047874975196,0.0,0.0,3.7963842686973876e-07,0.0014046682365483263,1.9947891341694025e-06,2.610594952125026,2.610594952125026,0.0,3.301930556332423e-07,2.610594952125026,0,0,0,0.0014046682365483263,,,,
13,0.00000000000000000000,1.90800000000000014033,5.08399999999999963052,1.9080000000000001,0.0,3.1759999999999993,0.0,0.0,2.610594952125026,0.0014046682365483263,1.0505308579262143,1.5600640941988115,3.7946748091045656e-07,0.0014042887690674157,1.9937979821313515e-06,0.0,0.0,0.0,3.300466776243433e-07,1.5600640941988115,0,0,0,0.0014042887690674157,,,,
14,0.00000000000000000000,0.00000000000000000000,5.08399999999999963052,0.0,0.0,5.084,0.0,0.0,1.5600640941988115,0.0014042887690674157,1.0848233889968042,0.47524070520200734,3.792966427031545e-07,0.0014039094724247125,1.992807496027824e-06,0.0,0.0,0.0,3.299003908607275e-07,0.47524070520200734,0,0,0,0.0014039094724247125,,,,
15,0.00000000000000000000,2.63399999999999989697,5.08399999999999963052,2.634,0.0,2.4499999999999997,0.0,0.0,0.47524070520200734,0.0014039094724247125,0.17273748586795007,0.30250321933405727,3.7912591216051965e-07,0.001403530346512552,1.9918176752935477e-06,0.0,0.0,0.0,3.297541952690935e-07,0.30250321933405727,0,0,0,0.001403530346512552,,,,
16,0.00000000000000000000,2.56600000000000028066,5.08399999999999963052,2.5660000000000003,0.0,2.5179999999999993,0.0,0.0,0.30250321933405727,0.001403530346512552,0.11450007102425826,0.18800314830979903,3.7895528919532517e-07,0.0014031513912233567,1.9908285193638183e-06,0.0,0.0,0.0,3.2960809077621194e-07,0.18800314830979903,0,0,0,0.0014031513912233567,,,,
17,0.00000000000000000000,4.98899999999999987921,5.08399999999999963052,4.989,0.0,0.09499999999999975,0.0,0.0,0.18800314830979903,0.0014031513912233567,0.002708381491959683,0.18529476681783935,3.787847737204308e-07,0.0014027726064496362,1.9898400276745093e-06,0.0,0.0,0.0,3.2946207730892573e-07,0.18529476681783935,0,0,0,0.0014027726064496362,,,,
18,0.00000000000000000000,1.83699999999999996625,5.08399999999999963052,1.837,0.0,3.247,0.0,0.0,0.18529476681783935,0.0014027726064496362,0.09125498523806543,0.09403978157977393,3.786143656487824e-07,0.0014023939920839875,1.9888521996620825e-06,0.0,0.0,0.0,3.2931615479414925e-07,0.09403978157977393,0,0,0,0.0014023939920839875,,,,
19,0.00000000000000000000,6.99700000000000077449,5.08399999999999963052,5.084,1.9130000000000011,0.0,0,0.0006375433640426476,0.09403978157977393,0.002039937356126635,0.0,0.09403978157977393,7.067183144224376e-07,0.0020392306378122127,3.951048067595021e-06,1.9123624566359585,1.9123624566359585,0.0,6.087826303297814e-07,2.0064022382157325,0,0,0,0.0020392306378122127,,,,
20,0.00000000000000000000,1.13700000000000001066,5.08399999999999963052,1.137,0.0,3.9469999999999996,0.0,0.0,2.0064022382157325,0.0020392306378122127,1.0482531315895303,0.9581491066262022,7.063103009969707e-07,0.002038524327511216,3.9485473318593965e-06,0.0,0.0,0.0,6.084366033091401e-07,0.9581491066262022,0,0,0,0.002038524327511216,,,,
