data,chuva_media
2/11/1968,0.681
2/12/1968,1.173
2/13/1968,0.497
2/14/1968,0.562
2/15/1968,1.012
2/16/1968,1.284
2/17/1968,0.367
2/18/1968,0.252
2/19/1968,0.537
2/20/1968,0.557
2/21/1968,2.844
2/22/1968,0.549
2/23/1968,0.392
2/24/1968,0.455
2/25/1968,0.328
2/26/1968,1.297
2/27/1968,4.292
2/28/1968,2.147
2/29/1968,1.619
3/1/1968,0.609
3/2/1968,0.430
3/3/1968,1.042
3/4/1968,2.965
3/5/1968,1.949
3/6/1968,2.793
3/7/1968,2.307
3/8/1968,3.015
3/9/1968,2.461
3/10/1968,3.813
3/11/1968,5.876
3/12/1968,8.384
3/13/1968,3.877
3/14/1968,6.017
3/15/1968,5.774
3/16/1968,3.533
3/17/1968,8.682
3/18/1968,2.107
3/19/1968,3.723
3/20/1968,11.731
3/21/1968,13.078
3/22/1968,6.525
3/23/1968,10.190
3/24/1968,2.173
3/25/1968,6.713
3/26/1968,6.572
3/27/1968,2.380
3/28/1968,0.755
3/29/1968,0.799
3/30/1968,0.235
3/31/1968,0.121
4/1/1968,0.789
4/2/1968,1.424
4/3/1968,0.513
4/4/1968,0.581
4/5/1968,1.361
4/6/1968,4.613
4/7/1968,0.252
4/8/1968,0.476
4/9/1968,0.608
4/10/1968,0.221
4/11/1968,0.302
4/12/1968,2.236
4/13/1968,6.841
4/14/1968,2.179
4/15/1968,0.876
4/16/1968,0.236
4/17/1968,0.981
4/18/1968,0.765
4/19/1968,2.866
4/20/1968,2.609
4/21/1968,1.784
4/22/1968,3.908
4/23/1968,1.713
4/24/1968,2.807
4/25/1968,2.492
4/26/1968,8.265
4/27/1968,7.792
4/28/1968,17.715
4/29/1968,8.274
4/30/1968,6.302
5/1/1968,4.046
5/2/1968,6.420
5/3/1968,9.166
5/4/1968,4.409
5/5/1968,4.670
5/6/1968,3.796
5/7/1968,4.909
5/8/1968,5.478
5/9/1968,2.089
5/10/1968,0.712
5/11/1968,1.087
5/12/1968,0.232
5/13/1968,2.489
5/14/1968,3.161
5/15/1968,3.045
5/16/1968,2.846
5/17/1968,8.429
5/18/1968,5.076
5/19/1968,1.887
5/20/1968,4.215
5/21/1968,2.538
5/22/1968,3.366
5/23/1968,2.376
5/24/1968,1.105
5/25/1968,3.046
5/26/1968,2.661
5/27/1968,3.602
5/28/1968,2.601
5/29/1968,1.583
5/30/1968,0.787
5/31/1968,1.433
6/1/1968,1.611
6/2/1968,1.074
6/3/1968,1.269
6/4/1968,0.591
6/5/1968,0.896
6/6/1968,0.473
6/7/1968,1.210
6/8/1968,1.494
6/9/1968,0.461
6/10/1968,0.699
6/11/1968,1.204
6/12/1968,3.119
6/13/1968,1.568
6/14/1968,0.716
6/15/1968,0.823
6/16/1968,0.923
6/17/1968,3.682
6/18/1968,7.271
6/19/1968,0.729
6/20/1968,0.344
6/21/1968,0.708
6/22/1968,1.796
6/23/1968,0.869
6/24/1968,0.972
6/25/1968,0.630
6/26/1968,0.453
6/27/1968,0.394
6/28/1968,0.805
6/29/1968,2.502
6/30/1968,1.489
7/1/1968,0.375
7/2/1968,1.046
7/3/1968,0.543
7/4/1968,0.925
7/5/1968,6.469
7/6/1968,12.538
7/7/1968,1.653
7/8/1968,2.235
7/9/1968,2.553
7/10/1968,0.934
7/11/1968,1.020
7/12/1968,4.780
7/13/1968,11.455
7/14/1968,2.189
7/15/1968,1.928
7/16/1968,2.954
7/17/1968,2.765
7/18/1968,7.345
7/19/1968,8.141
7/20/1968,2.686
7/21/1968,3.508
7/22/1968,1.251
7/23/1968,0.629
7/24/1968,0.449
7/25/1968,0.575
7/26/1968,0.497
7/27/1968,0.387
7/28/1968,0.747
7/29/1968,2.223
7/30/1968,3.950
7/31/1968,0.705
8/1/1968,2.074
8/2/1968,1.688
8/3/1968,0.542
8/4/1968,0.475
8/5/1968,0.439
8/6/1968,0.277
8/7/1968,0.714
8/8/1968,0.371
8/9/1968,0.198
8/10/1968,0.500
8/11/1968,0.221
8/12/1968,0.170
8/13/1968,0.342
8/14/1968,0.544
8/15/1968,0.884
8/16/1968,0.659
8/17/1968,2.674
8/18/1968,0.870
8/19/1968,0.714
8/20/1968,1.344
8/21/1968,0.878
8/22/1968,0.225
8/23/1968,0.355
8/24/1968,0.870
8/25/1968,2.168
8/26/1968,4.712
8/27/1968,4.169
8/28/1968,0.361
8/29/1968,0.124
8/30/1968,0.178
8/31/1968,0.003
9/1/1968,0.090
9/2/1968,0.121
9/3/1968,0.303
9/4/1968,0.124
9/5/1968,0.183
9/6/1968,0.105
9/7/1968,0.614
9/8/1968,0.397
9/9/1968,1.860
9/10/1968,0.960
9/11/1968,1.728
9/12/1968,0.747
9/13/1968,0.423
9/14/1968,0.243
9/15/1968,0.113
9/16/1968,0.032
9/17/1968,0.138
9/18/1968,0.201
9/19/1968,0.072
9/20/1968,0.551
9/21/1968,0.042
9/22/1968,0.148
9/23/1968,0.318
9/24/1968,0.637
9/25/1968,0.940
9/26/1968,1.558
9/27/1968,0.093
9/28/1968,0.171
9/29/1968,0.213
9/30/1968,0.188
10/1/1968,0.007
10/2/1968,0.035
10/3/1968,0.005
10/4/1968,0.008
10/5/1968,0.035
10/6/1968,0.076
10/7/1968,0.007
10/8/1968,0.013
10/9/1968,0.015
10/10/1968,0.025
10/11/1968,0.013
10/12/1968,0.006
10/13/1968,0.008
10/14/1968,0.012
10/15/1968,0.101
10/16/1968,0.151
10/17/1968,0.023
10/18/1968,0.082
10/19/1968,0.035
10/20/1968,0.024
10/21/1968,0.027
10/22/1968,0.039
10/23/1968,0.094
10/24/1968,0.076
10/25/1968,0.157
10/26/1968,0.089
10/27/1968,0.582
10/28/1968,2.749
10/29/1968,0.685
10/30/1968,0.423
10/31/1968,0.077
11/1/1968,0.018
11/2/1968,0.059
11/3/1968,0.072
11/4/1968,0.073
11/5/1968,0.220
11/6/1968,0.143
11/7/1968,0.050
11/8/1968,0.090
11/9/1968,0.032
11/10/1968,0.000
11/11/1968,0.120
11/12/1968,0.720
11/13/1968,0.053
11/14/1968,0.145
11/15/1968,0.246
11/16/1968,1.000
11/17/1968,1.463
11/18/1968,0.229
11/19/1968,0.183
11/20/1968,0.040
11/21/1968,3.470
11/22/1968,0.076
11/23/1968,0.131
11/24/1968,0.019
11/25/1968,0.294
11/26/1968,0.076
11/27/1968,0.060
11/28/1968,0.071
11/29/1968,0.660
11/30/1968,0.009
12/1/1968,0.063
12/2/1968,0.019
12/3/1968,0.522
12/4/1968,0.376
12/5/1968,0.040
12/6/1968,0.072
12/7/1968,0.118
12/8/1968,0.032
12/9/1968,0.043
12/10/1968,0.167
12/11/1968,1.553
12/12/1968,2.221
12/13/1968,1.382
12/14/1968,0.194
12/15/1968,0.535
12/16/1968,0.388
12/17/1968,0.224
12/18/1968,0.443
12/19/1968,1.077
12/20/1968,0.194
12/21/1968,0.161
12/22/1968,0.281
12/23/1968,0.283
12/24/1968,0.261
12/25/1968,3.052
12/26/1968,4.059
12/27/1968,1.682
12/28/1968,0.276
12/29/1968,0.250
12/30/1968,1.710
12/31/1968,0.214
1/1/1969,0.969
1/2/1969,1.109
1/3/1969,0.249
1/4/1969,0.105
1/5/1969,0.028
1/6/1969,0.099
1/7/1969,0.026
1/8/1969,0.559
1/9/1969,0.890
1/10/1969,0.175
1/11/1969,0.038
1/12/1969,0.251
1/13/1969,0.205
1/14/1969,1.029
1/15/1969,3.552
1/16/1969,0.587
1/17/1969,0.964
1/18/1969,0.380
1/19/1969,0.357
1/20/1969,0.331
1/21/1969,2.270
1/22/1969,7.857
1/23/1969,9.737
1/24/1969,7.303
1/25/1969,2.197
1/26/1969,1.095
1/27/1969,1.017
1/28/1969,4.545
1/29/1969,0.365
1/30/1969,0.135
1/31/1969,0.201
2/1/1969,0.085
2/2/1969,0.137
2/3/1969,0.025
2/4/1969,0.461
2/5/1969,0.040
2/6/1969,0.173
2/7/1969,0.439
2/8/1969,0.368
2/9/1969,8.770
2/10/1969,1.540
2/11/1969,6.338
2/12/1969,0.196
2/13/1969,0.896
2/14/1969,0.127
2/15/1969,0.103
2/16/1969,0.233
2/17/1969,0.302
2/18/1969,0.162
2/19/1969,0.155
2/20/1969,0.018
2/21/1969,0.147
2/22/1969,3.616
2/23/1969,6.404
2/24/1969,3.573
2/25/1969,1.983
2/26/1969,0.583
2/27/1969,0.536
2/28/1969,0.274
3/1/1969,0.403
3/2/1969,1.159
3/3/1969,1.855
3/4/1969,2.784
3/5/1969,1.562
3/6/1969,2.771
3/7/1969,2.050
3/8/1969,0.121
3/9/1969,0.170
3/10/1969,0.588
3/11/1969,3.253
3/12/1969,0.654
3/13/1969,12.320
3/14/1969,49.864
3/15/1969,8.661
3/16/1969,26.326
3/17/1969,6.338
3/18/1969,1.353
3/19/1969,0.604
3/20/1969,1.058
3/21/1969,0.243
3/22/1969,1.315
3/23/1969,3.867
3/24/1969,2.831
3/25/1969,4.859
3/26/1969,4.334
3/27/1969,0.365
3/28/1969,0.506
3/29/1969,1.434
3/30/1969,2.563
3/31/1969,5.506
4/1/1969,17.535
4/2/1969,6.477
4/3/1969,8.938
4/4/1969,8.475
4/5/1969,2.749
4/6/1969,3.196
4/7/1969,2.829
4/8/1969,1.798
4/9/1969,1.667
4/10/1969,2.248
4/11/1969,0.221
4/12/1969,0.156
4/13/1969,0.137
4/14/1969,1.591
4/15/1969,1.496
4/16/1969,3.316
4/17/1969,1.428
4/18/1969,1.228
4/19/1969,0.599
4/20/1969,1.789
4/21/1969,5.943
4/22/1969,1.466
4/23/1969,0.322
4/24/1969,0.343
4/25/1969,0.276
4/26/1969,0.169
4/27/1969,0.180
4/28/1969,1.614
4/29/1969,1.899
4/30/1969,0.488
5/1/1969,0.748
5/2/1969,1.971
5/3/1969,6.054
5/4/1969,3.381
5/5/1969,2.983
5/6/1969,1.882
5/7/1969,1.503
5/8/1969,1.066
5/9/1969,2.219
5/10/1969,2.784
5/11/1969,7.427
5/12/1969,8.292
5/13/1969,1.033
5/14/1969,0.526
5/15/1969,0.981
5/16/1969,0.782
5/17/1969,0.912
5/18/1969,4.765
5/19/1969,5.116
5/20/1969,13.735
5/21/1969,5.366
5/22/1969,2.831
5/23/1969,5.152
5/24/1969,8.967
5/25/1969,13.557
5/26/1969,4.323
5/27/1969,3.546
5/28/1969,1.349
5/29/1969,1.531
5/30/1969,4.066
5/31/1969,4.257
6/1/1969,1.690
6/2/1969,1.563
6/3/1969,3.260
6/4/1969,0.840
6/5/1969,0.974
6/6/1969,0.931
6/7/1969,2.162
6/8/1969,5.043
6/9/1969,9.967
6/10/1969,3.612
6/11/1969,6.920
6/12/1969,14.052
6/13/1969,7.302
6/14/1969,20.631
6/15/1969,9.009
6/16/1969,4.216
6/17/1969,6.771
6/18/1969,3.814
6/19/1969,3.832
6/20/1969,6.620
6/21/1969,3.185
6/22/1969,1.250
6/23/1969,3.459
6/24/1969,7.700
6/25/1969,8.778
6/26/1969,5.142
6/27/1969,3.937
6/28/1969,4.668
6/29/1969,6.752
6/30/1969,6.044
7/1/1969,6.354
7/2/1969,10.796
7/3/1969,16.040
7/4/1969,11.409
7/5/1969,12.027
7/6/1969,7.248
7/7/1969,4.528
7/8/1969,3.732
7/9/1969,5.076
7/10/1969,1.522
7/11/1969,1.521
7/12/1969,6.895
7/13/1969,14.280
7/14/1969,13.699
7/15/1969,4.745
7/16/1969,1.163
7/17/1969,1.361
7/18/1969,3.854
7/19/1969,14.885
7/20/1969,19.973
7/21/1969,2.386
7/22/1969,5.758
7/23/1969,1.625
7/24/1969,2.129
7/25/1969,8.957
7/26/1969,2.441
7/27/1969,2.158
7/28/1969,5.310
7/29/1969,1.566
7/30/1969,0.995
7/31/1969,2.922
8/1/1969,4.873
8/2/1969,0.484
8/3/1969,0.669
8/4/1969,2.343
8/5/1969,3.844
8/6/1969,3.766
8/7/1969,2.875
8/8/1969,1.295
8/9/1969,0.876
8/10/1969,0.569
8/11/1969,1.147
8/12/1969,2.728
8/13/1969,1.427
8/14/1969,1.078
8/15/1969,1.256
8/16/1969,0.794
8/17/1969,0.390
8/18/1969,0.026
8/19/1969,0.084
8/20/1969,0.175
8/21/1969,0.117
8/22/1969,0.349
8/23/1969,3.224
8/24/1969,0.175
8/25/1969,0.420
8/26/1969,0.177
8/27/1969,0.093
8/28/1969,0.196
8/29/1969,0.037
8/30/1969,0.100
8/31/1969,0.057
9/1/1969,0.119
9/2/1969,0.614
9/3/1969,0.567
9/4/1969,1.672
9/5/1969,1.800
9/6/1969,1.503
9/7/1969,1.958
9/8/1969,0.987
9/9/1969,0.973
9/10/1969,0.232
9/11/1969,0.237
9/12/1969,0.283
9/13/1969,0.081
9/14/1969,0.205
9/15/1969,0.311
9/16/1969,0.231
9/17/1969,0.173
9/18/1969,0.096
9/19/1969,0.156
9/20/1969,0.045
9/21/1969,0.063
9/22/1969,0.163
9/23/1969,0.362
9/24/1969,0.148
9/25/1969,0.122
9/26/1969,1.290
9/27/1969,2.464
9/28/1969,0.855
9/29/1969,0.675
9/30/1969,1.143
10/1/1969,0.765
10/2/1969,0.284
10/3/1969,0.409
10/4/1969,0.261
10/5/1969,0.249
10/6/1969,0.190
10/7/1969,0.023
10/8/1969,0.133
10/9/1969,0.415
10/10/1969,1.282
10/11/1969,0.316
10/12/1969,0.036
10/13/1969,0.078
10/14/1969,0.030
10/15/1969,0.207
10/16/1969,0.147
10/17/1969,0.066
10/18/1969,0.140
10/19/1969,0.043
10/20/1969,1.429
10/21/1969,1.209
10/22/1969,2.430
10/23/1969,0.046
10/24/1969,0.018
10/25/1969,0.328
10/26/1969,0.081
10/27/1969,0.153
10/28/1969,0.063
10/29/1969,0.030
10/30/1969,0.053
10/31/1969,0.024
11/1/1969,0.034
11/2/1969,0.106
11/3/1969,0.000
11/4/1969,0.085
11/5/1969,0.033
11/6/1969,0.011
11/7/1969,0.022
11/8/1969,0.092
11/9/1969,0.175
11/10/1969,0.054
11/11/1969,0.012
11/12/1969,0.043
11/13/1969,0.244
11/14/1969,0.191
11/15/1969,0.170
11/16/1969,0.098
11/17/1969,0.321
11/18/1969,0.447
11/19/1969,1.985
11/20/1969,2.417
11/21/1969,1.946
11/22/1969,3.861
11/23/1969,0.309
11/24/1969,0.098
