Tamanho,Combo,Rodada,Iteracao,Gbest_NSE
50,w0.6_c2.0_c1.0,8,6,0.7264844179153442
50,w0.6_c2.0_c1.0,8,7,0.7273359298706055
50,w0.6_c2.0_c1.0,8,8,0.7276451587677002
50,w0.6_c2.0_c1.0,8,9,0.7277717590332031
50,w0.6_c2.0_c1.0,8,10,0.7277819514274597
50,w0.6_c2.0_c1.0,8,11,0.7277819514274597
50,w0.6_c2.0_c1.0,8,12,0.7277819514274597
50,w0.6_c2.0_c1.0,8,13,0.727800726890564
50,w0.6_c2.0_c1.0,8,14,0.727800726890564
50,w0.6_c2.0_c1.0,8,15,0.7278329730033875
50,w0.6_c2.0_c1.0,8,16,0.7278329730033875
50,w0.6_c2.0_c1.0,8,17,0.7278430461883545
50,w0.6_c2.0_c1.0,8,18,0.7278430461883545
50,w0.6_c2.0_c1.0,8,19,0.72784423828125
50,w0.6_c2.0_c1.0,8,20,0.72784423828125
50,w0.7_c1.5_c2.0,1,1,0.6744939088821411
50,w0.7_c1.5_c2.0,1,2,0.7203702926635742
50,w0.7_c1.5_c2.0,1,3,0.7203702926635742
50,w0.7_c1.5_c2.0,1,4,0.7237935066223145
50,w0.7_c1.5_c2.0,1,5,0.7237935066223145
50,w0.7_c1.5_c2.0,1,6,0.7237935066223145
50,w0.7_c1.5_c2.0,1,7,0.7272170782089233
50,w0.7_c1.5_c2.0,1,8,0.7272170782089233
50,w0.7_c1.5_c2.0,1,9,0.7276879549026489
50,w0.7_c1.5_c2.0,1,10,0.7276879549026489
50,w0.7_c1.5_c2.0,1,11,0.7278033494949341
50,w0.7_c1.5_c2.0,1,12,0.7278033494949341
50,w0.7_c1.5_c2.0,1,13,0.7278033494949341
50,w0.7_c1.5_c2.0,1,14,0.7278201580047607
50,w0.7_c1.5_c2.0,1,15,0.7278201580047607
50,w0.7_c1.5_c2.0,1,16,0.7278201580047607
50,w0.7_c1.5_c2.0,1,17,0.7278271913528442
50,w0.7_c1.5_c2.0,1,18,0.7278271913528442
50,w0.7_c1.5_c2.0,1,19,0.7278351187705994
50,w0.7_c1.5_c2.0,1,20,0.7278351187705994
50,w0.7_c1.5_c2.0,2,1,0.7036038637161255
50,w0.7_c1.5_c2.0,2,2,0.7036038637161255
50,w0.7_c1.5_c2.0,2,3,0.7036038637161255
50,w0.7_c1.5_c2.0,2,4,0.7257354259490967
50,w0.7_c1.5_c2.0,2,5,0.7259242534637451
50,w0.7_c1.5_c2.0,2,6,0.7265875339508057
50,w0.7_c1.5_c2.0,2,7,0.7267580628395081
50,w0.7_c1.5_c2.0,2,8,0.7276543378829956
50,w0.7_c1.5_c2.0,2,9,0.7276543378829956
50,w0.7_c1.5_c2.0,2,10,0.7276543378829956
50,w0.7_c1.5_c2.0,2,11,0.7278037667274475
50,w0.7_c1.5_c2.0,2,12,0.7278037667274475
50,w0.7_c1.5_c2.0,2,13,0.7278037667274475
50,w0.7_c1.5_c2.0,2,14,0.7278037667274475
50,w0.7_c1.5_c2.0,2,15,0.7278440594673157
50,w0.7_c1.5_c2.0,2,16,0.7278440594673157
50,w0.7_c1.5_c2.0,2,17,0.7278440594673157
50,w0.7_c1.5_c2.0,2,18,0.7278440594673157
50,w0.7_c1.5_c2.0,2,19,0.7278440594673157
50,w0.7_c1.5_c2.0,2,20,0.7278440594673157
50,w0.7_c1.5_c2.0,3,1,0.6598586440086365
50,w0.7_c1.5_c2.0,3,2,0.695586085319519
50,w0.7_c1.5_c2.0,3,3,0.7040704488754272
50,w0.7_c1.5_c2.0,3,4,0.7135967016220093
50,w0.7_c1.5_c2.0,3,5,0.7135967016220093
50,w0.7_c1.5_c2.0,3,6,0.7239954471588135
50,w0.7_c1.5_c2.0,3,7,0.7239954471588135
50,w0.7_c1.5_c2.0,3,8,0.7260813117027283
50,w0.7_c1.5_c2.0,3,9,0.7260813117027283
50,w0.7_c1.5_c2.0,3,10,0.7272977828979492
50,w0.7_c1.5_c2.0,3,11,0.7273424863815308
50,w0.7_c1.5_c2.0,3,12,0.7273424863815308
50,w0.7_c1.5_c2.0,3,13,0.7276090383529663
50,w0.7_c1.5_c2.0,3,14,0.7277984619140625
50,w0.7_c1.5_c2.0,3,15,0.7277984619140625
50,w0.7_c1.5_c2.0,3,16,0.7277984619140625
50,w0.7_c1.5_c2.0,3,17,0.7277984619140625
50,w0.7_c1.5_c2.0,3,18,0.7278410196304321
50,w0.7_c1.5_c2.0,3,19,0.7278410196304321
50,w0.7_c1.5_c2.0,3,20,0.7278410196304321
50,w0.7_c1.5_c2.0,4,1,0.657463550567627
50,w0.7_c1.5_c2.0,4,2,0.6954121589660645
50,w0.7_c1.5_c2.0,4,3,0.7046983242034912
50,w0.7_c1.5_c2.0,4,4,0.7225847244262695
50,w0.7_c1.5_c2.0,4,5,0.7258959412574768
50,w0.7_c1.5_c2.0,4,6,0.7266918420791626
50,w0.7_c1.5_c2.0,4,7,0.7266918420791626
50,w0.7_c1.5_c2.0,4,8,0.7266918420791626
50,w0.7_c1.5_c2.0,4,9,0.7266918420791626
50,w0.7_c1.5_c2.0,4,10,0.7275919914245605
50,w0.7_c1.5_c2.0,4,11,0.7275919914245605
50,w0.7_c1.5_c2.0,4,12,0.7275919914245605
50,w0.7_c1.5_c2.0,4,13,0.7275919914245605
50,w0.7_c1.5_c2.0,4,14,0.7277714014053345
50,w0.7_c1.5_c2.0,4,15,0.7277714014053345
50,w0.7_c1.5_c2.0,4,16,0.7278079986572266
50,w0.7_c1.5_c2.0,4,17,0.7278079986572266
50,w0.7_c1.5_c2.0,4,18,0.727810263633728
50,w0.7_c1.5_c2.0,4,19,0.727810263633728
50,w0.7_c1.5_c2.0,4,20,0.7278208136558533
50,w0.7_c1.5_c2.0,5,1,0.6507056951522827
50,w0.7_c1.5_c2.0,5,2,0.7123737335205078
50,w0.7_c1.5_c2.0,5,3,0.7266547083854675
50,w0.7_c1.5_c2.0,5,4,0.7266547083854675
50,w0.7_c1.5_c2.0,5,5,0.7266547083854675
50,w0.7_c1.5_c2.0,5,6,0.7266547083854675
50,w0.7_c1.5_c2.0,5,7,0.7269909381866455
50,w0.7_c1.5_c2.0,5,8,0.7271073460578918
50,w0.7_c1.5_c2.0,5,9,0.7271073460578918
50,w0.7_c1.5_c2.0,5,10,0.7271707057952881
50,w0.7_c1.5_c2.0,5,11,0.7277960777282715
50,w0.7_c1.5_c2.0,5,12,0.7277960777282715
50,w0.7_c1.5_c2.0,5,13,0.7277960777282715
50,w0.7_c1.5_c2.0,5,14,0.7277960777282715
50,w0.7_c1.5_c2.0,5,15,0.7277960777282715
50,w0.7_c1.5_c2.0,5,16,0.7277960777282715
50,w0.7_c1.5_c2.0,5,17,0.7278430461883545
50,w0.7_c1.5_c2.0,5,18,0.7278430461883545
50,w0.7_c1.5_c2.0,5,19,0.7278430461883545
50,w0.7_c1.5_c2.0,5,20,0.7278430461883545
50,w0.7_c1.5_c2.0,6,1,0.653270959854126
50,w0.7_c1.5_c2.0,6,2,0.7104636430740356
50,w0.7_c1.5_c2.0,6,3,0.7104636430740356
50,w0.7_c1.5_c2.0,6,4,0.7136121988296509
50,w0.7_c1.5_c2.0,6,5,0.7155405879020691
50,w0.7_c1.5_c2.0,6,6,0.7234307527542114
50,w0.7_c1.5_c2.0,6,7,0.7264772653579712
50,w0.7_c1.5_c2.0,6,8,0.7264772653579712
50,w0.7_c1.5_c2.0,6,9,0.7268750071525574
50,w0.7_c1.5_c2.0,6,10,0.7268750071525574
50,w0.7_c1.5_c2.0,6,11,0.7268750071525574
50,w0.7_c1.5_c2.0,6,12,0.7274718284606934
50,w0.7_c1.5_c2.0,6,13,0.7278391122817993
50,w0.7_c1.5_c2.0,6,14,0.7278391122817993
50,w0.7_c1.5_c2.0,6,15,0.7278391122817993
50,w0.7_c1.5_c2.0,6,16,0.7278391122817993
50,w0.7_c1.5_c2.0,6,17,0.7278395295143127
50,w0.7_c1.5_c2.0,6,18,0.7278395295143127
50,w0.7_c1.5_c2.0,6,19,0.7278395295143127
50,w0.7_c1.5_c2.0,6,20,0.7278395295143127
50,w0.7_c1.5_c2.0,7,1,0.6258535385131836
50,w0.7_c1.5_c2.0,7,2,0.7189247012138367
50,w0.7_c1.5_c2.0,7,3,0.7250356078147888
50,w0.7_c1.5_c2.0,7,4,0.7250356078147888
50,w0.7_c1.5_c2.0,7,5,0.726629376411438
50,w0.7_c1.5_c2.0,7,6,0.726629376411438
50,w0.7_c1.5_c2.0,7,7,0.726629376411438
50,w0.7_c1.5_c2.0,7,8,0.7267106175422668
50,w0.7_c1.5_c2.0,7,9,0.7267106175422668
50,w0.7_c1.5_c2.0,7,10,0.7270849943161011
50,w0.7_c1.5_c2.0,7,11,0.7278192043304443
50,w0.7_c1.5_c2.0,7,12,0.7278192043304443
50,w0.7_c1.5_c2.0,7,13,0.7278192043304443
50,w0.7_c1.5_c2.0,7,14,0.7278192043304443
50,w0.7_c1.5_c2.0,7,15,0.7278192043304443
50,w0.7_c1.5_c2.0,7,16,0.7278192043304443
50,w0.7_c1.5_c2.0,7,17,0.7278192043304443
50,w0.7_c1.5_c2.0,7,18,0.7278192043304443
50,w0.7_c1.5_c2.0,7,19,0.7278192043304443
50,w0.7_c1.5_c2.0,7,20,0.7278439998626709
50,w0.7_c1.5_c2.0,8,1,0.5812979936599731
50,w0.7_c1.5_c2.0,8,2,0.7152284383773804
50,w0.7_c1.5_c2.0,8,3,0.7152284383773804
50,w0.7_c1.5_c2.0,8,4,0.7269850969314575
50,w0.7_c1.5_c2.0,8,5,0.7269850969314575
50,w0.7_c1.5_c2.0,8,6,0.7269850969314575
50,w0.7_c1.5_c2.0,8,7,0.7269850969314575
50,w0.7_c1.5_c2.0,8,8,0.7269850969314575
50,w0.7_c1.5_c2.0,8,9,0.7269850969314575
50,w0.7_c1.5_c2.0,8,10,0.7272416353225708
50,w0.7_c1.5_c2.0,8,11,0.7277034521102905
50,w0.7_c1.5_c2.0,8,12,0.7277034521102905
50,w0.7_c1.5_c2.0,8,13,0.727776050567627
50,w0.7_c1.5_c2.0,8,14,0.727776050567627
50,w0.7_c1.5_c2.0,8,15,0.727776050567627
50,w0.7_c1.5_c2.0,8,16,0.7277836799621582
50,w0.7_c1.5_c2.0,8,17,0.727806806564331
50,w0.7_c1.5_c2.0,8,18,0.727843701839447
50,w0.7_c1.5_c2.0,8,19,0.727843701839447
50,w0.7_c1.5_c2.0,8,20,0.727843701839447
50,w0.8_c2.0_c2.0,1,1,0.5875375866889954
50,w0.8_c2.0_c2.0,1,2,0.7140334844589233
50,w0.8_c2.0_c2.0,1,3,0.7149137854576111
50,w0.8_c2.0_c2.0,1,4,0.7249027490615845
50,w0.8_c2.0_c2.0,1,5,0.7249027490615845
50,w0.8_c2.0_c2.0,1,6,0.7257700562477112
50,w0.8_c2.0_c2.0,1,7,0.7257700562477112
50,w0.8_c2.0_c2.0,1,8,0.7263085842132568
50,w0.8_c2.0_c2.0,1,9,0.7263959646224976
50,w0.8_c2.0_c2.0,1,10,0.7263959646224976
50,w0.8_c2.0_c2.0,1,11,0.7275604009628296
50,w0.8_c2.0_c2.0,1,12,0.7275604009628296
50,w0.8_c2.0_c2.0,1,13,0.7275604009628296
50,w0.8_c2.0_c2.0,1,14,0.7277480959892273
50,w0.8_c2.0_c2.0,1,15,0.7277480959892273
50,w0.8_c2.0_c2.0,1,16,0.7277480959892273
50,w0.8_c2.0_c2.0,1,17,0.7277480959892273
50,w0.8_c2.0_c2.0,1,18,0.7277480959892273
50,w0.8_c2.0_c2.0,1,19,0.7277598977088928
50,w0.8_c2.0_c2.0,1,20,0.7277598977088928
50,w0.8_c2.0_c2.0,2,1,0.6643823981285095
50,w0.8_c2.0_c2.0,2,2,0.6661573648452759
50,w0.8_c2.0_c2.0,2,3,0.7214573621749878
50,w0.8_c2.0_c2.0,2,4,0.7214573621749878
50,w0.8_c2.0_c2.0,2,5,0.7214573621749878
50,w0.8_c2.0_c2.0,2,6,0.7214573621749878
50,w0.8_c2.0_c2.0,2,7,0.7216597199440002
50,w0.8_c2.0_c2.0,2,8,0.7216597199440002
50,w0.8_c2.0_c2.0,2,9,0.7216597199440002
50,w0.8_c2.0_c2.0,2,10,0.7244011163711548
50,w0.8_c2.0_c2.0,2,11,0.7244011163711548
50,w0.8_c2.0_c2.0,2,12,0.727066159248352
50,w0.8_c2.0_c2.0,2,13,0.727751612663269
50,w0.8_c2.0_c2.0,2,14,0.727751612663269
50,w0.8_c2.0_c2.0,2,15,0.727751612663269
50,w0.8_c2.0_c2.0,2,16,0.727751612663269
50,w0.8_c2.0_c2.0,2,17,0.727751612663269
50,w0.8_c2.0_c2.0,2,18,0.727751612663269
50,w0.8_c2.0_c2.0,2,19,0.727751612663269
50,w0.8_c2.0_c2.0,2,20,0.727751612663269
50,w0.8_c2.0_c2.0,3,1,0.6605626940727234
50,w0.8_c2.0_c2.0,3,2,0.708585262298584
50,w0.8_c2.0_c2.0,3,3,0.7161931395530701
50,w0.8_c2.0_c2.0,3,4,0.7161931395530701
50,w0.8_c2.0_c2.0,3,5,0.7183527946472168
50,w0.8_c2.0_c2.0,3,6,0.7242789268493652
50,w0.8_c2.0_c2.0,3,7,0.7271689176559448
50,w0.8_c2.0_c2.0,3,8,0.7271689176559448
50,w0.8_c2.0_c2.0,3,9,0.7276977300643921
50,w0.8_c2.0_c2.0,3,10,0.7276977300643921
50,w0.8_c2.0_c2.0,3,11,0.7276977300643921
50,w0.8_c2.0_c2.0,3,12,0.7277288436889648
50,w0.8_c2.0_c2.0,3,13,0.7277288436889648
50,w0.8_c2.0_c2.0,3,14,0.7277288436889648
50,w0.8_c2.0_c2.0,3,15,0.7277665138244629
50,w0.8_c2.0_c2.0,3,16,0.7277665138244629
50,w0.8_c2.0_c2.0,3,17,0.7277665138244629
50,w0.8_c2.0_c2.0,3,18,0.7277665138244629
50,w0.8_c2.0_c2.0,3,19,0.7277665138244629
50,w0.8_c2.0_c2.0,3,20,0.7277665138244629
50,w0.8_c2.0_c2.0,4,1,0.7277657985687256
50,w0.8_c2.0_c2.0,4,2,0.7277657985687256
50,w0.8_c2.0_c2.0,4,3,0.7277657985687256
50,w0.8_c2.0_c2.0,4,4,0.7277657985687256
50,w0.8_c2.0_c2.0,4,5,0.7277657985687256
50,w0.8_c2.0_c2.0,4,6,0.7277657985687256
50,w0.8_c2.0_c2.0,4,7,0.7277657985687256
50,w0.8_c2.0_c2.0,4,8,0.7277657985687256
50,w0.8_c2.0_c2.0,4,9,0.7277657985687256
50,w0.8_c2.0_c2.0,4,10,0.7277657985687256
50,w0.8_c2.0_c2.0,4,11,0.7277657985687256
50,w0.8_c2.0_c2.0,4,12,0.7277657985687256
50,w0.8_c2.0_c2.0,4,13,0.7277657985687256
50,w0.8_c2.0_c2.0,4,14,0.7277657985687256
50,w0.8_c2.0_c2.0,4,15,0.7277657985687256
50,w0.8_c2.0_c2.0,4,16,0.7277657985687256
50,w0.8_c2.0_c2.0,4,17,0.7277657985687256
50,w0.8_c2.0_c2.0,4,18,0.7277657985687256
50,w0.8_c2.0_c2.0,4,19,0.7277657985687256
50,w0.8_c2.0_c2.0,4,20,0.7277657985687256
50,w0.8_c2.0_c2.0,5,1,0.6061974763870239
50,w0.8_c2.0_c2.0,5,2,0.6666918396949768
50,w0.8_c2.0_c2.0,5,3,0.6666918396949768
50,w0.8_c2.0_c2.0,5,4,0.6845295429229736
50,w0.8_c2.0_c2.0,5,5,0.6845295429229736
50,w0.8_c2.0_c2.0,5,6,0.7112537026405334
50,w0.8_c2.0_c2.0,5,7,0.7276558876037598
50,w0.8_c2.0_c2.0,5,8,0.7276558876037598
50,w0.8_c2.0_c2.0,5,9,0.7276558876037598
50,w0.8_c2.0_c2.0,5,10,0.7276558876037598
50,w0.8_c2.0_c2.0,5,11,0.7276558876037598
50,w0.8_c2.0_c2.0,5,12,0.7276558876037598
50,w0.8_c2.0_c2.0,5,13,0.7276558876037598
50,w0.8_c2.0_c2.0,5,14,0.7276558876037598
50,w0.8_c2.0_c2.0,5,15,0.7276558876037598
50,w0.8_c2.0_c2.0,5,16,0.7276558876037598
50,w0.8_c2.0_c2.0,5,17,0.7276558876037598
50,w0.8_c2.0_c2.0,5,18,0.7276989221572876
50,w0.8_c2.0_c2.0,5,19,0.7276989221572876
50,w0.8_c2.0_c2.0,5,20,0.7277910709381104
50,w0.8_c2.0_c2.0,6,1,0.6581193804740906
50,w0.8_c2.0_c2.0,6,2,0.7103315591812134
50,w0.8_c2.0_c2.0,6,3,0.7103315591812134
50,w0.8_c2.0_c2.0,6,4,0.7103315591812134
50,w0.8_c2.0_c2.0,6,5,0.7103315591812134
50,w0.8_c2.0_c2.0,6,6,0.7171859741210938
50,w0.8_c2.0_c2.0,6,7,0.7171859741210938
50,w0.8_c2.0_c2.0,6,8,0.719428300857544
50,w0.8_c2.0_c2.0,6,9,0.719428300857544
50,w0.8_c2.0_c2.0,6,10,0.7204076051712036
50,w0.8_c2.0_c2.0,6,11,0.7240363359451294
50,w0.8_c2.0_c2.0,6,12,0.7275792360305786
50,w0.8_c2.0_c2.0,6,13,0.7276057004928589
50,w0.8_c2.0_c2.0,6,14,0.7276057004928589
50,w0.8_c2.0_c2.0,6,15,0.7276057004928589
50,w0.8_c2.0_c2.0,6,16,0.7276066541671753
50,w0.8_c2.0_c2.0,6,17,0.7276066541671753
50,w0.8_c2.0_c2.0,6,18,0.7276066541671753
50,w0.8_c2.0_c2.0,6,19,0.7278234958648682
50,w0.8_c2.0_c2.0,6,20,0.7278234958648682
50,w0.8_c2.0_c2.0,7,1,0.6731824278831482
50,w0.8_c2.0_c2.0,7,2,0.7162296175956726
50,w0.8_c2.0_c2.0,7,3,0.7162296175956726
50,w0.8_c2.0_c2.0,7,4,0.7162296175956726
50,w0.8_c2.0_c2.0,7,5,0.7162296175956726
50,w0.8_c2.0_c2.0,7,6,0.7162296175956726
50,w0.8_c2.0_c2.0,7,7,0.7258397340774536
50,w0.8_c2.0_c2.0,7,8,0.7258397340774536
50,w0.8_c2.0_c2.0,7,9,0.7269934415817261
50,w0.8_c2.0_c2.0,7,10,0.7269934415817261
50,w0.8_c2.0_c2.0,7,11,0.7274909615516663
50,w0.8_c2.0_c2.0,7,12,0.7275758981704712
50,w0.8_c2.0_c2.0,7,13,0.7275893092155457
50,w0.8_c2.0_c2.0,7,14,0.7275893092155457
50,w0.8_c2.0_c2.0,7,15,0.7275893092155457
50,w0.8_c2.0_c2.0,7,16,0.727785587310791
50,w0.8_c2.0_c2.0,7,17,0.727785587310791
50,w0.8_c2.0_c2.0,7,18,0.727785587310791
50,w0.8_c2.0_c2.0,7,19,0.727785587310791
50,w0.8_c2.0_c2.0,7,20,0.7278161644935608
50,w0.8_c2.0_c2.0,8,1,0.6934062838554382
50,w0.8_c2.0_c2.0,8,2,0.7089971303939819
50,w0.8_c2.0_c2.0,8,3,0.7265011668205261
50,w0.8_c2.0_c2.0,8,4,0.7265011668205261
50,w0.8_c2.0_c2.0,8,5,0.7265011668205261
50,w0.8_c2.0_c2.0,8,6,0.7265011668205261
50,w0.8_c2.0_c2.0,8,7,0.7265011668205261
50,w0.8_c2.0_c2.0,8,8,0.7265011668205261
50,w0.8_c2.0_c2.0,8,9,0.7265011668205261
50,w0.8_c2.0_c2.0,8,10,0.7268380522727966
50,w0.8_c2.0_c2.0,8,11,0.7268380522727966
50,w0.8_c2.0_c2.0,8,12,0.7271065711975098
50,w0.8_c2.0_c2.0,8,13,0.7272393703460693
50,w0.8_c2.0_c2.0,8,14,0.7272964119911194
50,w0.8_c2.0_c2.0,8,15,0.727668285369873
50,w0.8_c2.0_c2.0,8,16,0.7277346253395081
50,w0.8_c2.0_c2.0,8,17,0.7277346253395081
50,w0.8_c2.0_c2.0,8,18,0.7277346253395081
50,w0.8_c2.0_c2.0,8,19,0.7278221845626831
50,w0.8_c2.0_c2.0,8,20,0.7278221845626831
50,w0.9_c1.0_c1.0,1,1,0.7081348299980164
50,w0.9_c1.0_c1.0,1,2,0.7081348299980164
50,w0.9_c1.0_c1.0,1,3,0.7179268598556519
50,w0.9_c1.0_c1.0,1,4,0.7179268598556519
50,w0.9_c1.0_c1.0,1,5,0.7179268598556519
50,w0.9_c1.0_c1.0,1,6,0.7258780002593994
50,w0.9_c1.0_c1.0,1,7,0.7259054183959961
50,w0.9_c1.0_c1.0,1,8,0.7259054183959961
50,w0.9_c1.0_c1.0,1,9,0.7261866927146912
50,w0.9_c1.0_c1.0,1,10,0.7278270721435547
50,w0.9_c1.0_c1.0,1,11,0.7278270721435547
50,w0.9_c1.0_c1.0,1,12,0.7278270721435547
50,w0.9_c1.0_c1.0,1,13,0.7278270721435547
50,w0.9_c1.0_c1.0,1,14,0.7278270721435547
50,w0.9_c1.0_c1.0,1,15,0.7278270721435547
50,w0.9_c1.0_c1.0,1,16,0.7278270721435547
50,w0.9_c1.0_c1.0,1,17,0.7278270721435547
50,w0.9_c1.0_c1.0,1,18,0.7278270721435547
50,w0.9_c1.0_c1.0,1,19,0.7278270721435547
50,w0.9_c1.0_c1.0,1,20,0.7278270721435547
50,w0.9_c1.0_c1.0,2,1,0.6821153163909912
50,w0.9_c1.0_c1.0,2,2,0.6988531351089478
50,w0.9_c1.0_c1.0,2,3,0.7253541350364685
50,w0.9_c1.0_c1.0,2,4,0.7253541350364685
50,w0.9_c1.0_c1.0,2,5,0.7271201610565186
50,w0.9_c1.0_c1.0,2,6,0.7271201610565186
50,w0.9_c1.0_c1.0,2,7,0.7271530032157898
50,w0.9_c1.0_c1.0,2,8,0.7277205586433411
50,w0.9_c1.0_c1.0,2,9,0.7277205586433411
50,w0.9_c1.0_c1.0,2,10,0.7278420329093933
50,w0.9_c1.0_c1.0,2,11,0.7278420329093933
50,w0.9_c1.0_c1.0,2,12,0.7278420329093933
50,w0.9_c1.0_c1.0,2,13,0.7278420329093933
50,w0.9_c1.0_c1.0,2,14,0.7278420329093933
50,w0.9_c1.0_c1.0,2,15,0.7278420329093933
50,w0.9_c1.0_c1.0,2,16,0.7278420329093933
50,w0.9_c1.0_c1.0,2,17,0.7278420329093933
50,w0.9_c1.0_c1.0,2,18,0.7278420329093933
50,w0.9_c1.0_c1.0,2,19,0.7278420329093933
50,w0.9_c1.0_c1.0,2,20,0.7278420329093933
50,w0.9_c1.0_c1.0,3,1,0.7101629972457886
50,w0.9_c1.0_c1.0,3,2,0.7101629972457886
50,w0.9_c1.0_c1.0,3,3,0.7101629972457886
50,w0.9_c1.0_c1.0,3,4,0.7101629972457886
50,w0.9_c1.0_c1.0,3,5,0.7222822904586792
50,w0.9_c1.0_c1.0,3,6,0.7222822904586792
50,w0.9_c1.0_c1.0,3,7,0.7222822904586792
50,w0.9_c1.0_c1.0,3,8,0.7222822904586792
50,w0.9_c1.0_c1.0,3,9,0.7256370782852173
50,w0.9_c1.0_c1.0,3,10,0.7268136739730835
50,w0.9_c1.0_c1.0,3,11,0.7268136739730835
50,w0.9_c1.0_c1.0,3,12,0.7273186445236206
50,w0.9_c1.0_c1.0,3,13,0.7273186445236206
50,w0.9_c1.0_c1.0,3,14,0.7273186445236206
50,w0.9_c1.0_c1.0,3,15,0.7273186445236206
50,w0.9_c1.0_c1.0,3,16,0.7273186445236206
50,w0.9_c1.0_c1.0,3,17,0.7273186445236206
50,w0.9_c1.0_c1.0,3,18,0.7278215885162354
50,w0.9_c1.0_c1.0,3,19,0.7278215885162354
50,w0.9_c1.0_c1.0,3,20,0.7278215885162354
50,w0.9_c1.0_c1.0,4,1,0.6539428234100342
50,w0.9_c1.0_c1.0,4,2,0.7068197727203369
50,w0.9_c1.0_c1.0,4,3,0.7068197727203369
50,w0.9_c1.0_c1.0,4,4,0.7227848768234253
50,w0.9_c1.0_c1.0,4,5,0.7269340753555298
50,w0.9_c1.0_c1.0,4,6,0.7269340753555298
50,w0.9_c1.0_c1.0,4,7,0.7269340753555298
50,w0.9_c1.0_c1.0,4,8,0.7269340753555298
50,w0.9_c1.0_c1.0,4,9,0.7269340753555298
50,w0.9_c1.0_c1.0,4,10,0.7269340753555298
50,w0.9_c1.0_c1.0,4,11,0.7269340753555298
50,w0.9_c1.0_c1.0,4,12,0.7269340753555298
50,w0.9_c1.0_c1.0,4,13,0.7272810935974121
50,w0.9_c1.0_c1.0,4,14,0.7272810935974121
50,w0.9_c1.0_c1.0,4,15,0.7272810935974121
50,w0.9_c1.0_c1.0,4,16,0.7272810935974121
50,w0.9_c1.0_c1.0,4,17,0.7272810935974121
50,w0.9_c1.0_c1.0,4,18,0.7277406454086304
50,w0.9_c1.0_c1.0,4,19,0.7277406454086304
50,w0.9_c1.0_c1.0,4,20,0.7277406454086304
50,w0.9_c1.0_c1.0,5,1,0.6920394897460938
50,w0.9_c1.0_c1.0,5,2,0.7143756151199341
50,w0.9_c1.0_c1.0,5,3,0.7255257964134216
50,w0.9_c1.0_c1.0,5,4,0.7258873581886292
50,w0.9_c1.0_c1.0,5,5,0.7258873581886292
50,w0.9_c1.0_c1.0,5,6,0.7277717590332031
50,w0.9_c1.0_c1.0,5,7,0.7277717590332031
50,w0.9_c1.0_c1.0,5,8,0.7277717590332031
50,w0.9_c1.0_c1.0,5,9,0.7277717590332031
50,w0.9_c1.0_c1.0,5,10,0.7277717590332031
50,w0.9_c1.0_c1.0,5,11,0.7277717590332031
50,w0.9_c1.0_c1.0,5,12,0.7277717590332031
50,w0.9_c1.0_c1.0,5,13,0.7277717590332031
50,w0.9_c1.0_c1.0,5,14,0.7277717590332031
50,w0.9_c1.0_c1.0,5,15,0.7277717590332031
50,w0.9_c1.0_c1.0,5,16,0.7277717590332031
50,w0.9_c1.0_c1.0,5,17,0.7277717590332031
50,w0.9_c1.0_c1.0,5,18,0.7277717590332031
50,w0.9_c1.0_c1.0,5,19,0.7277717590332031
50,w0.9_c1.0_c1.0,5,20,0.7277717590332031
50,w0.9_c1.0_c1.0,6,1,0.609947919845581
50,w0.9_c1.0_c1.0,6,2,0.6662781834602356
50,w0.9_c1.0_c1.0,6,3,0.7233073711395264
50,w0.9_c1.0_c1.0,6,4,0.7259060144424438
50,w0.9_c1.0_c1.0,6,5,0.7259060144424438
50,w0.9_c1.0_c1.0,6,6,0.7259060144424438
50,w0.9_c1.0_c1.0,6,7,0.7259060144424438
50,w0.9_c1.0_c1.0,6,8,0.7276458740234375
50,w0.9_c1.0_c1.0,6,9,0.7276458740234375
50,w0.9_c1.0_c1.0,6,10,0.7276458740234375
50,w0.9_c1.0_c1.0,6,11,0.7276458740234375
50,w0.9_c1.0_c1.0,6,12,0.7276458740234375
50,w0.9_c1.0_c1.0,6,13,0.7276458740234375
50,w0.9_c1.0_c1.0,6,14,0.7276458740234375
50,w0.9_c1.0_c1.0,6,15,0.7276458740234375
50,w0.9_c1.0_c1.0,6,16,0.7276458740234375
50,w0.9_c1.0_c1.0,6,17,0.7276458740234375
50,w0.9_c1.0_c1.0,6,18,0.7276458740234375
50,w0.9_c1.0_c1.0,6,19,0.7276458740234375
50,w0.9_c1.0_c1.0,6,20,0.7276458740234375
50,w0.9_c1.0_c1.0,7,1,0.6762048602104187
50,w0.9_c1.0_c1.0,7,2,0.7192906737327576
50,w0.9_c1.0_c1.0,7,3,0.7192906737327576
50,w0.9_c1.0_c1.0,7,4,0.7219634056091309
50,w0.9_c1.0_c1.0,7,5,0.7219634056091309
50,w0.9_c1.0_c1.0,7,6,0.7254682779312134
50,w0.9_c1.0_c1.0,7,7,0.7254682779312134
50,w0.9_c1.0_c1.0,7,8,0.7254682779312134
50,w0.9_c1.0_c1.0,7,9,0.7266303300857544
50,w0.9_c1.0_c1.0,7,10,0.7266303300857544
50,w0.9_c1.0_c1.0,7,11,0.7266303300857544
