vazao,vazao_calc,chuva_media
11.106,9.837609,3.109
11.406,10.575658,1.595
10.237,11.139417,3.237
19.02,11.851785,7.996
15.072,6.1194053,2.356
12.339,6.210852,3.895
10.811,7.882081,9.29
20.775,10.168226,5.989
14.004,12.349315,4.452
19.02,15.747583,8.837
18.181,22.160715,10.365
20.326,32.20684,10.215
34.868,50.39978,12.423
64.622,59.081482,5.751
58.382,45.822575,1.453
36.817,40.85734,2.298
31.179,47.686684,5.466
25.11,31.779392,0.759
23.116,22.410898,1.211
20.775,16.532665,1.533
19.449,22.618479,5.645
18.181,24.785875,3.197
16.578,12.582434,0.375
15.813,6.0409927,0.865
15.072,4.2492843,1.961
14.004,6.833457,3.504
13.66,3.6341662,1.609
12.988,0.28960752,0.752
12.661,0.0,0.086
12.661,0.0,0.192
12.339,0.0,0.106
11.712,0.0,0.125
11.712,0.0,0.442
11.406,0.0,0.37
11.106,0.3067489,1.105
11.106,0.91631806,0.0
10.521,1.6473252,0.02
10.237,2.4008126,0.012
9.684,3.1246948,0.648
9.415,3.7738607,0.0
8.892,4.3348746,0.262
8.389,4.8091736,1.036
7.905,5.19163,0.754
7.67,5.5023456,2.294
7.215,5.7242618,0.297
7.44,5.8708196,0.743
7.67,5.967358,2.648
7.44,6.00724,1.135
7.44,5.9917197,0.182
7.67,5.9308167,0.234
8.144,5.83235,0.09
7.905,5.703786,0.0
7.67,5.5521617,0.0
7.67,5.3837085,0.053
7.67,5.204143,0.253
7.67,5.0166135,0.012
7.44,4.8250847,0.183
7.67,4.631991,0.09
8.144,4.439346,0.0
7.905,4.2489657,0.0
7.67,4.0622573,0.0
7.44,3.880481,0.126
7.44,3.7042015,0.002
7.215,3.5339828,0.0
7.215,3.3702018,0.0
6.994,3.213167,0.088
6.994,3.064281,1.775
6.778,2.921914,0.044
6.778,2.7860491,0.064
6.566,2.6565852,0.054
9.151,2.5337389,0.827
9.151,2.4177282,2.009
9.151,2.3080354,1.775
8.389,2.2037127,0.137
6.994,2.1045396,0.031
6.566,2.0103445,0.095
6.566,1.9209315,0.137
6.778,1.8361633,0.497
6.778,1.755727,0.077
6.566,1.679441,0.219
6.358,1.6070644,0.0
6.566,1.5384029,0.0
8.389,1.4732676,0.0
8.389,1.4114785,0.036
8.638,1.352855,0.0
8.638,1.2972372,0.138
9.958,1.2444762,0.398
9.415,1.1944017,0.254
7.44,1.1468537,0.085
6.994,1.1016965,0.195
6.566,1.058789,0.025
6.778,1.018005,0.0
6.566,0.979229,0.071
6.358,0.94234645,0.0
6.156,0.90725315,0.034
5.957,0.8738498,0.052
5.957,0.8420422,0.052
5.957,0.8117413,0.0
5.957,0.7828637,0.0
5.957,0.75533336,0.173
5.763,0.72907424,0.0
5.387,0.70401144,0.058
5.205,0.6800813,0.0
5.028,0.6572234,0.0
5.028,0.6353813,0.0
4.855,0.61450183,0.042
5.028,0.5945345,0.022
5.028,0.5754316,0.0
4.685,0.557148,0.0
4.52,0.5396417,0.0
4.359,0.5228727,0.0
4.359,0.5068033,0.0
4.52,0.4913982,0.0
4.52,0.47662377,0.001
4.359,0.46244955,0.558
4.047,0.44884452,0.0
3.751,0.43578082,0.038
3.609,0.42323178,0.0
3.47,0.41117263,0.152
3.335,0.39957955,0.0
3.203,0.38843027,0.0
3.075,0.3777038,0.0
2.829,0.36738005,0.0
2.829,0.35744047,0.062
2.711,0.3478671,0.0
2.486,0.3386432,0.0
2.273,0.32975277,0.0
2.171,0.3211808,0.054
2.072,0.31291318,0.615
1.884,0.3049364,0.649
1.708,0.29723734,0.036
1.464,0.289804,0.0
1.245,0.2826247,0.0
1.177,0.27568862,0.259
1.112,0.26898563,2.003
0.93,0.26250628,4.922
0.874,0.16024205,1.569
0.673,0.16154093,3.228
0.586,0.16229954,0.7
0.545,0.16254963,0.092
0.506,0.1624068,0.989
0.434,0.16188318,0.126
0.339,0.16102983,0.0
0.284,0.15991108,0.387
0.259,0.15855648,0.0
0.213,0.15700558,0.0
0.193,0.15529719,0.188
0.156,0.15345764,0.065
0.139,0.15151155,0.0
0.096,0.14948377,0.146
0.063,0.14739364,0.187
0.063,0.14525513,0.0
0.054,0.14308524,0.263
0.046,0.14089331,0.005
0.032,0.13868982,0.0
0.022,0.13648371,0.0
0.014,0.13428248,0.0
0.006,0.13209276,0.051
0.004,0.12991951,0.0
0.001,0.12776725,0.045
0.001,0.12563947,0.0
0.002,0.12353907,0.0
0.002,0.1214672,0.0
0.0,0.11942611,0.0
0.0,0.117417514,0.0
0.0,0.11544279,0.0
0.0,0.11350284,0.0
0.0,0.11159834,0.0
0.0,0.10972971,0.0
0.0,0.10789716,0.0
0.0,0.106100716,0.025
0.0,0.10434021,0.027
0.0,0.10261543,0.0
0.0,0.10092601,0.0
0.0,0.0992715,0.0
0.0,0.09765144,0.0
0.0,0.09606524,0.0
0.0,0.09451231,0.0
0.0,0.09299209,0.0
0.0,0.0915039,0.036
0.0,0.09004711,0.183
0.0,0.088621065,0.298
0.0,0.08722503,0.0
0.0,0.08585833,0.0
0.0,0.08452031,0.0
0.0,0.0832103,0.0
0.0,0.08192762,0.0
0.0,0.08067162,0.0
0.0,0.079441674,0.0
0.0,0.07823712,0.0
0.0,0.077057354,0.0
0.0,0.07590181,0.971
0.0,0.074769855,0.525
0.0,0.07366087,0.0
0.0,0.07257432,0.0
0.0,0.071509644,0.0
0.0,0.07046629,0.0
0.0,0.06944374,0.16
0.0,0.06844148,0.121
0.0,0.06745902,0.241
0.0,0.066495866,0.824
0.0,0.06555157,5.158
0.0,0.064625666,0.312
0.0,0.06371767,0.545
0.0,0.06282717,0.3
0.0,0.06195373,0.07
0.0,0.06109694,0.066
0.0,0.0602564,0.085
0.0,0.059431724,0.208
0.0,0.05862254,1.967
0.0,0.057828482,3.073
0.0,0.0570492,4.025
0.0,0.056284323,0.212
0.0,0.05553353,0.0
0.0,0.054796487,0.0
0.0,0.05407287,0.0
0.0,0.053362373,0.0
0.0,0.052664705,0.0
0.0,0.05197956,0.006
0.0,0.051306643,0.027
0.0,0.05064571,1.703
0.0,0.049996465,0.615
0.0,0.04935865,0.143
0.0,0.048732016,0.0
0.0,0.048116304,0.0
0.0,0.04751129,0.0
0.0,0.046916712,0.0
0.0,0.04633237,0.0
0.0,0.04575802,0.0
0.0,0.045193445,0.0
0.0,0.04463845,0.0
0.0,0.04409281,0.057
0.0,0.04355634,0.025
0.0,0.043028835,0.0
0.0,0.04251011,0.049
0.0,0.04199997,0.796
0.0,0.041498244,1.948
0.0,0.04100476,0.579
0.0,0.04051933,0.518
0.0,0.040041797,0.109
0.0,0.039571997,0.378
0.0,0.039109774,0.038
0.0,0.038654964,3.192
0.0,0.03820742,1.29
0.0,0.037767004,0.227
0.0,0.03733355,0.279
0.0,0.03690693,0.0
0.0,0.03648702,0.064
0.0,0.036073666,0.0
0.0,0.03566675,0.169
0.003,0.035266135,0.325
0.0,0.03487171,0.004
0.0,0.034483343,0.284
0.0,0.03410092,0.402
0.0,0.03372431,0.015
0.0,0.033353433,0.967
0.0,0.032988146,0.472
0.4,0.03262836,3.946
9.151,0.059678074,14.81
6.994,0.0,1.973
6.156,0.0,4.04
5.573,0.0,0.31
5.387,0.0,0.624
5.028,0.13956842,2.813
4.855,0.42831522,3.298
4.685,0.77145475,0.164
4.855,1.1421368,3.329
5.028,1.5300137,5.431
9.958,1.4003994,2.192
12.988,1.7810214,6.844
12.339,0.06723502,2.404
14.354,0.25233984,2.45
15.439,0.51806974,6.649
12.988,0.0,2.165
11.712,0.09120561,2.012
11.106,0.2712721,0.643
10.521,0.48483852,0.199
12.022,0.7143095,2.771
10.237,0.93359536,0.246
9.151,1.1332054,0.455
8.892,1.3094285,0.904
8.389,1.4611323,1.271
8.144,1.5868533,0.998
7.67,1.6913453,2.337
7.905,1.7732849,1.512
7.215,1.8319635,0.21
6.994,1.8702961,0.311
8.638,1.8948772,2.371
9.684,1.9036381,0.278
8.892,1.9008093,1.429
10.521,1.8902279,2.952
9.958,1.8770089,6.351
25.626,2.2505555,14.232
20.775,0.0,2.157
19.884,0.0,2.345
16.578,0.0,3.648
12.661,0.25906202,5.772
17.367,0.93790126,7.154
24.099,2.1445158,7.354
36.159,5.860566,15.059
54.791,9.645289,5.388
37.482,2.593976,1.527
32.379,6.4496245,8.608
26.679,14.191015,11.57
25.11,52.680862,24.152
103.791,108.81415,17.516
79.465,115.366806,6.612
57.173,133.17592,9.472
50.179,124.354515,4.892
33.608,122.96312,6.448
27.216,115.8511,5.179
25.11,80.865486,1.966
22.634,65.52469,3.091
19.884,65.2657,4.601
18.597,66.82709,4.867
16.969,75.56457,9.04
18.597,204.83568,34.194
54.791,183.90776,5.782
152.196,215.51286,12.857
216.812,204.53577,7.862
209.837,174.57307,4.607
80.89,111.170715,0.762
62.088,68.21285,0.413
38.155,37.514748,0.021
23.116,17.571766,0.0
18.181,6.4265456,0.345
15.072,2.1160345,1.311
12.988,0.057616312,1.357
11.712,0.0,2.281
11.106,0.0,1.623
9.415,0.0,0.182
8.144,0.0,0.12
7.215,0.0,2.478
6.358,0.35686383,4.097
5.957,0.72561175,3.845
5.573,0.0,0.638
5.205,0.0,0.0
4.685,0.0,0.091
4.359,0.0,0.033
4.047,0.0,0.541
3.897,0.0,0.274
3.751,0.0,0.461
3.47,0.0,1.067
3.203,0.0,0.087
3.075,0.0,0.0
2.829,0.0,0.0
2.711,0.0,0.34
2.486,0.0,0.68
2.378,0.0,0.849
2.171,0.0,0.157
2.072,0.10766598,4.134
1.977,0.4866447,6.473
7.215,1.1626529,4.783
12.661,0.0,1.204
10.521,0.0,0.131
6.358,0.16273266,0.667
8.389,0.5004303,2.661
4.855,0.9075121,0.131
4.52,1.3290437,0.139
3.897,1.7340796,0.434
3.47,2.1086607,1.191
2.951,2.4330556,0.009
2.597,2.7050927,0.341
2.378,2.9410121,3.034
2.171,3.122793,0.05
1.977,3.2544081,0.0
1.884,3.342684,0.311
1.708,3.3933048,0.39
1.542,3.411215,0.305
1.464,3.4010265,0.15
1.388,3.3672047,0.004
1.315,3.3143988,0.044
1.177,3.2482512,0.775
1.049,3.1703978,0.144
0.93,3.0835145,0.008
0.72,2.9912088,0.033
0.586,2.8954165,0.139
0.586,2.7982466,0.689
1.388,2.7005465,0.551
4.685,2.6034627,0.856
1.049,2.5071814,0.355
0.72,2.412052,0.003
1.177,2.3186398,0.006
5.028,2.2274082,0.053
8.892,2.1386507,0.0
12.988,2.0526404,0.068
14.71,1.9695091,0.0
14.71,1.8893656,0.0
14.354,1.8122777,0.029
14.004,1.7382867,0.125
12.661,1.667423,0.356
11.712,1.5995841,0.157
11.406,1.5346767,0.0
11.106,1.4726316,0.0
10.521,1.413403,0.26
9.958,1.3568588,0.0
9.151,1.3029041,0.0
8.892,1.2514405,0.0
8.892,1.2023671,0.0
8.638,1.1555823,0.0
8.144,1.1109855,0.0
7.905,1.0684791,0.04
7.44,1.0279708,0.173
6.994,0.98935646,0.0
6.778,0.95254385,0.0
6.778,0.91744524,0.027
6.566,0.8839798,0.0
6.156,0.8520642,0.0
5.957,0.82161874,0.0
5.573,0.79256874,0.063
5.387,0.7648418,0.046
5.387,0.738372,0.231
5.205,0.7130967,0.472
5.205,0.6889472,0.0
5.028,0.66620064,4.853
5.028,0.849733,12.092
5.205,0.0,1.731
4.855,0.0,2.297
4.685,0.2304766,4.399
4.685,1.0485661,9.186
4.685,0.0,1.116
4.52,0.0,0.036
3.47,0.0,0.084
3.335,0.0,0.324
3.897,0.0,0.137
3.751,0.26988676,0.117
3.609,0.80934453,0.054
3.47,1.48784,2.377
3.203,2.196048,0.0
3.075,2.878203,0.209
2.829,3.4965167,0.023
2.597,4.032552,0.105
2.378,4.49901,1.92
2.378,4.8731904,0.216
2.597,5.159717,0.317
2.378,5.3622265,0.0
2.378,5.496327,0.791
2.486,5.593467,3.77
2.597,4.734151,2.677
2.597,4.846092,0.117
2.597,4.9026856,0.011
2.711,4.912008,0.0
2.597,4.881928,0.022
2.378,4.8201394,0.152
2.273,4.732177,0.0
2.171,4.623998,0.09
2.072,4.500095,0.007
1.977,4.365138,0.183
1.977,4.2222834,0.112
1.884,4.074769,0.282
1.794,3.9245443,0.146
1.624,3.7732532,0.0
1.464,3.6225133,0.0
1.388,3.473783,0.125
1.245,3.3278577,0.0
1.177,3.1858077,0.276
1.049,3.0478568,0.005
0.93,2.9144228,0.0
0.821,2.7857947,0.0
0.769,2.6621506,0.0
0.72,2.5435808,0.0
0.72,2.4301047,0.0
0.673,2.3217015,0.035
0.629,2.218273,0.0
0.586,2.1197064,0.0
0.506,2.025864,0.0
0.469,1.9365902,0.0
0.4,1.8515801,0.0
0.369,1.7707088,0.035
0.339,1.69382,0.002
0.339,1.6207582,0.0
0.311,1.5513612,0.0
0.284,1.4854646,0.0
0.284,1.4229044,0.0
0.213,1.3635186,0.002
0.124,1.3071473,0.0
0.109,1.2536436,0.126
0.096,1.2028714,0.411
0.096,1.1546589,0.0
0.054,1.1088687,0.0
0.027,1.065369,0.0
0.017,1.0240346,0.0
0.017,0.98474634,0.0
0.014,0.94739085,0.0
0.014,0.91186106,0.0
0.011,0.87805545,0.0
0.006,0.8458782,0.0
0.004,0.8152388,0.0
0.003,0.78605187,0.0
0.002,0.75823736,0.0
0.001,0.7317191,0.0
0.001,0.70642596,0.009
0.0,0.68229103,0.007
0.0,0.6592511,0.022
0.0,0.63724804,0.28
0.0,0.61622465,0.0
0.0,0.5961286,0.131
0.0,0.5769099,0.0
0.0,0.55852,0.0
0.0,0.5409158,0.0
0.0,0.5240567,0.0
0.0,0.50790465,0.0
0.0,0.4924236,0.0
0.0,0.47757953,0.0
0.0,0.46334037,0.0
0.0,0.4496759,0.0
0.0,0.4365575,0.0
0.0,0.42395848,0.0
0.0,0.41185325,0.0
0.0,0.40021798,0.136
0.0,0.38902995,0.0
0.0,0.37826782,0.0
0.0,0.36791146,0.062
0.0,0.3579417,0.0
0.0,0.34834075,0.704
0.0,0.33909133,0.096
0.0,0.33017746,0.0
0.0,0.32158375,0.157
0.0,0.31329587,0.079
0.0,0.30530006,0.286
0.0,0.2975835,0.0
0.0,0.29013383,0.0
0.0,0.28293952,0.211
0.0,0.27598944,0.319
0.0,0.26927334,0.288
0.0,0.26278108,0.367
0.0,0.25650334,0.335
0.0,0.25043118,0.0
0.0,0.24455607,0.0
0.0,0.2388699,0.057
0.0,0.23336501,0.106
0.0,0.22803412,0.0
0.0,0.22287028,0.839
0.0,0.21786688,0.865
0.0,0.21301761,2.191
0.0,0.20831653,3.092
0.0,0.20579422,8.412
0.0,0.0,2.662
0.0,0.0,0.88
0.0,0.02455018,0.336
0.0,0.07291642,0.0
0.0,0.13074215,0.066
0.0,0.1920167,1.136
0.0,0.2526895,1.187
0.0,0.30996603,0.966
0.0,0.36235675,0.997
16.969,0.41158798,3.665
16.192,0.45559865,2.04
35.51,0.4975907,6.328
20.775,0.0,0.244
19.449,0.012062081,0.045
16.578,0.035999667,0.075
15.072,0.06498738,0.451
14.71,0.09702699,3.073
15.439,0.7757714,24.677
17.367,0.80646366,4.065
17.367,0.6594033,3.987
15.439,0.0,1.665
15.072,0.0,2.046
15.072,0.0,1.598
15.439,0.0,0.299
14.71,0.0,0.337
14.354,0.3690338,0.14
14.004,1.113696,2.207
14.004,2.3142788,8.45
13.66,4.1962886,7.45
13.66,0.0,0.464
13.321,0.0,0.034
12.988,0.35906437,0.164
12.661,1.0556878,0.063
12.661,1.869331,0.159
12.661,2.6891592,0.472
12.661,3.4412894,0.0
12.339,4.0896454,0.0
12.339,4.6219397,0.203
11.712,5.052471,1.538
11.712,5.3837996,1.532
11.406,5.6264997,1.882
11.106,5.779453,0.868
11.106,5.8495054,0.245
10.811,5.848597,0.0
10.237,5.80287,1.935
10.237,5.721275,2.072
9.958,5.601807,0.355
9.415,5.458291,1.387
9.151,5.2912045,0.0
8.892,5.1076417,0.0
8.892,4.9145026,0.125
8.638,4.715759,0.0
8.144,4.5149584,0.0
7.905,4.3148894,0.0
7.67,4.117699,0.0
7.44,3.9251628,0.105
6.994,3.7385294,0.197
6.994,3.5583863,0.035
6.778,3.3852644,0.0
6.566,3.219518,0.0
5.957,3.0617933,0.694
5.957,2.9129586,2.379
15.072,3.8405867,22.457
209.837,52.187473,38.869
94.289,152.9789,22.704
28.871,382.89786,29.958
28.312,439.59647,17.086
27.216,412.2907,12.46
31.775,300.23462,4.478
72.528,348.82523,15.874
54.791,278.27863,5.895
38.837,290.6442,12.304
42.365,520.54974,30.082
191.795,648.2163,24.615
573.948,485.72574,9.528
597.058,524.90405,18.594
597.058,343.09244,3.575
367.937,248.5988,3.605
133.191,226.00552,7.327
73.89,294.94852,17.382
59.605,359.99786,17.502
762.779,422.52084,17.751
1113.22,399.07257,12.31
1384.22,331.823,7.837
628.581,265.09958,5.261
346.874,177.48067,1.325
228.69,113.377525,0.28
156.149,73.68767,0.377
97.405,45.051567,0.109
72.528,24.927362,0.0
60.84,12.282049,0.212
52.459,3.5687273,0.0
43.096,0.035216328,0.19
36.817,0.0,0.102
34.868,0.0,0.941
32.379,0.0,0.21
34.234,0.0,0.0
33.608,0.0,0.285
28.871,0.0,0.0
27.761,0.0,1.554
26.679,0.0,0.076
25.626,0.0,0.017
23.604,0.0,0.0
22.634,0.0,0.0
22.159,0.0,0.0
21.23,0.0,0.622
20.775,0.0,0.129
20.326,0.0,0.017
19.884,0.0,0.006
19.449,0.0,0.045
18.597,0.0,0.198
18.181,0.0,0.148
17.771,0.0,1.758
17.367,0.0,0.001
16.578,0.0,0.0
16.192,0.0,0.0
15.439,0.0,0.0
14.71,0.0,0.002
14.004,0.0,0.078
12.988,0.0,0.0
12.339,0.0,0.0
12.022,0.0,0.202
10.811,0.0,0.0
11.106,0.0,0.005
11.106,0.0,0.007
11.106,0.0,0.0
10.811,0.0,0.256
10.811,0.0,0.216
10.811,0.0,1.325
10.521,0.0,0.727
10.521,0.0,0.343
10.521,0.0,0.002
10.237,0.0,0.021
10.237,0.0,0.0
10.237,0.0,0.0
9.958,0.0,0.002
9.958,0.0,0.0
9.958,0.0,0.0
9.684,0.0,0.0
9.684,0.0,0.0
9.684,0.0,0.061
9.684,0.0,0.0
9.415,0.0,0.002
9.415,0.0,0.003
9.151,0.0,0.0
8.638,0.0,0.233
8.144,0.0,0.032
8.144,0.0,0.031
8.144,0.0,0.295
9.151,0.0,2.155
8.389,0.0,0.018
9.415,0.0,0.0
10.237,0.0,0.0
9.684,0.0,0.005
9.684,0.0,0.038
9.684,0.0,0.028
9.151,0.0027706157,0.0
9.151,0.0085343765,0.051
8.892,0.015791757,0.031
8.892,0.023747087,0.0
9.151,0.031898305,0.0
8.892,0.039916456,0.0
8.389,0.047590863,0.028
8.144,0.054782342,0.0
7.905,0.061411288,0.0
7.905,0.06743774,0.0
7.905,0.07284975,0.0
7.905,0.07765533,0.004
8.144,0.08187795,0.034
8.144,0.08555129,0.091
7.905,0.08870237,0.001
7.67,0.09137134,0.037
7.67,0.093593016,0.007
7.67,0.095406055,0.0
7.67,0.09684852,0.0
7.44,0.097956836,0.0
7.44,0.09876584,0.015
7.44,0.099307135,0.005
7.905,0.09961612,0.188
8.144,0.09971673,0.118
6.358,0.09963037,0.008
5.205,0.09937965,0.002
5.205,0.09898551,0.02
5.205,0.09846613,0.0
5.387,0.09783822,0.0
5.573,0.09711716,0.023
5.763,0.096316874,0.067
5.763,0.09544839,0.004
5.573,0.094522335,0.0
5.573,0.09355083,0.286
5.573,0.09254186,0.312
5.387,0.09150004,0.0
5.205,0.09043198,0.0
5.205,0.08934355,0.0
5.205,0.088239856,0.0
5.028,0.08712543,0.0
4.855,0.0860042,0.0
4.855,0.08487959,0.0
4.52,0.08375462,0.0
4.359,0.08263185,0.0
4.201,0.08151368,0.051
4.52,0.08040194,0.026
4.855,0.07929823,0.0
4.855,0.0782029,0.0
5.028,0.07711741,0.001
5.028,0.076042995,0.0
4.855,0.07498067,0.0
4.855,0.073931314,0.053
4.685,0.07289695,1.438
4.685,0.07187653,0.013
4.685,0.07087058,0.018
4.855,0.06987939,0.041
4.855,0.0689032,0.0
4.855,0.067942195,0.0
4.685,0.06699646,0.0
4.359,0.066066064,0.0
4.359,0.065151,0.0
4.359,0.06425121,0.0
4.201,0.063366584,0.0
4.201,0.062497035,0.0
3.897,0.06164243,0.002
3.897,0.0608026,0.0
3.609,0.059977353,0.0
3.609,0.059166495,0.0
3.47,0.058369808,0.0
3.47,0.0575871,0.0
3.609,0.056818124,0.006
3.47,0.05606269,0.43
3.203,0.05532053,0.115
2.951,0.05459145,0.728
2.829,0.053875156,0.0
2.829,0.053171396,0.0
2.597,0.05247998,0.625
2.597,0.05180061,0.0
5.205,0.051133063,0.01
5.028,0.05047707,0.0
4.855,0.04983244,0.0
4.855,0.049198925,0.0
4.855,0.04857632,0.023
4.685,0.047964394,0.0
4.52,0.047362942,0.0
4.201,0.046771735,0.0
4.359,0.046190586,0.158
4.201,0.045619268,0.214
4.201,0.0450576,0.002
4.047,0.04450537,0.0
4.047,0.043962378,0.005
4.047,0.043428447,0.0
3.897,0.042903382,0.0
3.751,0.042387005,0.0
3.609,0.041879144,0.0
3.335,0.0413796,0.0
3.075,0.04088824,0.0
2.951,0.040404856,0.0
3.075,0.039929323,0.0
2.829,0.039461456,0.0
2.597,0.03900111,0.0
2.378,0.038548127,0.0
1.977,0.03810236,0.0
1.977,0.037663665,0.0
1.977,0.03723192,0.0
1.884,0.036806956,0.037
1.708,0.03638865,0.023
1.542,0.035976868,0.0
1.315,0.035571486,0.0
1.177,0.035172373,0.0
0.988,0.03477941,0.0
0.93,0.034392484,0.0
0.769,0.03401146,0.0
0.629,0.033636235,0.0
0.469,0.033266693,0.0
0.311,0.032902732,0.0
1.049,0.03254424,0.0
0.174,0.032191113,0.211
0.139,0.03184325,0.0
0.109,0.031500544,0.0
0.063,0.031162912,0.0
0.027,0.030830253,0.0
0.011,0.030502465,0.0
0.003,0.030179465,0.0
0.002,0.02986116,0.0
0.0,0.029547477,0.0
0.0,0.029238308,0.0
0.0,0.02893359,0.0
0.0,0.028633239,0.0
0.0,0.028337166,0.0
0.0,0.0280453,0.0
0.0,0.027757563,0.0
0.0,0.02747388,0.0
0.0,0.02719418,0.0
0.0,0.026918393,0.0
0.0,0.026646448,0.0
0.0,0.02637828,0.042
0.0,0.026113814,0.0
0.0,0.025852993,0.0
0.0,0.02559575,0.603
0.0,0.025342025,0.01
0.0,0.025091754,0.059
0.0,0.02484488,0.118
0.0,0.024601338,0.245
0.0,0.024361076,0.796
0.0,0.024135951,6.241
0.0,0.09614419,16.444
0.0,0.0,0.333
0.0,0.0,0.992
0.0,0.0,0.0
0.0,0.20223552,0.007
0.0,0.5916704,0.0
0.0,1.0449075,0.171
0.0,1.4983774,0.076
0.0,1.9159175,0.0
0.0,2.2789092,0.0
0.0,2.5796525,0.004
0.0,2.8172762,0.0
0.0,2.9984777,0.585
0.0,3.127412,0.472
0.0,3.2082038,0.059
0.0,3.247585,0.007
0.0,3.2524772,0.037
0.0,3.2290497,0.0
0.0,3.1829712,0.0
0.0,3.1191967,0.0
0.0,3.0419734,0.0
0.0,2.955065,0.111
0.0,2.861228,0.0
0.0,2.7628877,0.0
0.0,2.6620839,0.044
0.0,2.5603561,0.0
0.0,2.4593155,0.473
0.0,2.3601263,0.972
0.0,2.2637227,1.694
0.0,2.1695974,0.066
0.0,2.0781963,0.054
0.0,1.9898282,0.023
0.0,1.9047267,0.08
0.0,1.8229947,0.0
0.0,1.7447113,0.074
0.0,1.6698885,0.119
0.0,1.5984678,0.0
0.0,1.5304691,0.63
0.0,1.465743,0.338
0.0,1.4041605,0.175
0.0,1.3456513,0.755
0.0,1.2900627,0.581
0.0,1.237383,2.656
0.0,1.1875502,4.75
0.0,1.1404011,5.322
0.0,1.1237117,11.63
0.0,0.0,2.638
0.0,0.0,0.262
0.0,0.07655778,0.017
0.0,0.2250455,0.0
0.0,0.3997662,0.159
0.0,0.5784522,0.359
0.0,0.7530666,1.911
0.0,0.9100302,0.0
0.0,1.0468072,0.111
0.0,1.1617025,0.006
0.0,1.2554327,0.207
0.0,1.3294662,0.374
0.0,1.3850403,0.196
0.0,1.425457,0.996
0.0,1.4526827,1.188
0.0,1.468357,1.214
0.0,1.4731361,0.477
0.0,1.4696652,1.376
0.0,1.4591783,1.335
0.0,1.4425026,0.928
0.0,1.4204104,0.427
0.0,1.393756,0.023
27.761,1.3639414,0.687
18.181,1.3314399,0.066
15.072,1.2969729,0.0
14.004,1.2611749,0.0
12.988,1.2245715,0.0
12.339,1.187647,0.201
11.406,1.1507622,0.324
10.811,1.1145306,2.157
10.237,1.0787193,0.216
10.237,1.0434813,0.039
9.684,1.0089597,0.0
9.151,0.9752991,0.291
8.892,0.94255483,0.1
8.389,0.9109446,2.104
7.905,0.88033193,0.354
7.67,0.8507318,0.278
7.215,0.8221595,0.383
6.994,0.79460955,0.063
6.778,0.7680717,0.041
6.156,0.7425324,0.112
5.957,0.71797276,0.197
5.387,0.6943657,0.147
5.205,0.67168033,0.0
5.028,0.6498882,0.0
4.685,0.6289949,2.213
4.52,0.60898477,3.954
4.201,0.5897599,0.013
4.047,0.5712915,0.0
3.751,0.55355066,0.0
3.47,0.53650916,0.039
3.335,0.52014035,0.309
3.203,0.50442207,1.263
2.829,0.48931876,0.198
2.597,0.4748202,3.501
2.486,0.46244493,7.527
2.273,0.0,0.959
2.171,0.020492727,0.791
2.072,0.061142415,0.0
1.977,0.110196166,0.174
1.884,0.16151282,0.0
1.708,0.21177585,0.263
1.245,0.25951818,0.977
1.049,0.30468825,2.38
1.177,0.3487783,5.483
1.177,0.01717419,1.302
1.177,0.040921737,0.78
0.988,0.068353765,0.481
0.988,0.09855298,3.749
0.93,0.13166222,6.425
0.769,0.2374051,4.648
0.72,0.0,1.699
0.586,0.020528398,0.855
0.506,0.06409907,3.225
0.469,0.11805055,0.769
0.586,0.1764724,1.333
0.339,0.23665619,2.492
0.339,0.2951166,1.566
0.545,0.34852752,0.021
0.506,0.3959458,0.0
0.469,0.43908557,2.344
0.4,0.48094234,6.283
0.506,0.6391272,7.896
6.358,1.337282,13.033
6.778,0.0,2.218
14.354,0.0,0.378
2.072,0.0,0.698
0.4,0.0,0.805
0.109,0.26102668,0.614
0.039,0.77356887,0.32
0.011,1.3828677,0.542
0.259,2.0153067,1.33
0.139,2.6068678,0.058
0.004,3.1283996,0.067
0.001,3.5674164,0.191
0.0,3.918285,0.0
0.0,4.193971,1.145
0.0,4.4124923,2.458
0.0,4.563951,0.64
0.0,4.6517487,0.0
0.0,4.686339,0.201
0.0,4.6755247,0.054
0.0,4.6278024,0.115
0.0,4.5499935,0.0
0.014,4.449321,0.181
0.001,4.330986,0.104
0.0,4.2003016,0.322
0.0,4.060424,0.078
0.0,3.9171605,1.264
0.0,3.775734,3.04
0.0,3.6816084,9.489
0.0,4.6540236,10.862
0.0,7.5267653,11.189
0.0,4.8417554,2.56
3.075,7.610998,5.442
0.769,11.26699,7.287
0.139,15.135674,5.938
0.011,9.319582,2.112
0.002,1.3712517,0.502
0.109,8.4079075,17.757
0.156,73.17904,31.109
0.124,90.8018,6.961
1.794,123.41307,10.691
6.358,116.905334,4.149
2.072,95.992004,2.655
28.871,61.8796,0.5
11.106,36.00205,0.094
4.047,27.848675,1.185
1.884,41.117256,7.11
0.93,59.47713,9.078
0.586,59.24556,3.034
11.712,49.98345,1.944
34.868,49.93736,3.046
9.151,54.405018,4.327
3.609,69.744896,10.554
2.829,52.785366,1.339
3.075,46.799435,2.354
2.829,45.46814,2.94
1.884,54.516865,7.753
1.112,59.539917,5.315
0.673,36.874813,0.268
0.469,27.167713,1.38
0.545,19.458683,1.379
0.586,10.757686,0.747
