vazao,vazao_calc,chuva_media
0.0,0.27521574,0.0
0.0,0.26798463,0.0
0.0,0.26093316,0.0
0.0,0.2540623,0.165
0.0,0.24737072,0.055
0.0,0.2408565,0.0
0.0,0.23451775,0.0
0.0,0.22835205,0.0
0.0,0.22235696,0.0
0.0,0.2165322,0.828
2.353,0.21087086,0.0
2.5,0.20536959,0.0
2.5,0.20002525,0.241
2.5,0.19483419,0.332
2.5,0.18979196,0.003
2.5,0.1848945,0.139
2.5,0.180138,0.0
2.212,0.17551842,0.008
1.947,0.17103198,0.0
1.186,0.16667473,0.0
0.858,0.16244319,0.059
0.596,0.15833326,0.0
0.439,0.15434158,0.0
0.0,0.15046422,0.015
0.0,0.14669794,0.018
0.0,0.14304097,3.382
0.0,0.13948804,0.0
0.0,0.1360359,0.0
0.0,0.1326816,0.149
0.0,0.12942198,0.0
0.0,0.12625477,1.762
0.0,0.123368435,6.899
0.0,0.0,3.469
1.013,0.0,7.897
0.488,0.0,1.976
0.0,0.0,1.557
0.0,0.00015901987,13.327
0.0,0.06489384,7.437
0.0,0.25485918,7.56
0.719,0.57570827,6.652
0.488,0.0,1.372
0.0,0.19217041,11.682
0.0,0.11161724,4.058
0.0,0.0,1.849
0.0,0.18308008,8.852
0.0,0.04020228,3.76
15.742,0.099629745,4.477
7.158,0.0,2.861
3.902,0.0,1.437
3.328,0.0,2.87
1.704,0.0,0.333
1.013,0.0,4.06
0.655,0.0,3.856
0.54,0.0,2.179
0.439,0.0,0.526
0.352,0.020138988,1.46
0.0,0.16722228,6.156
0.0,0.107813746,3.981
0.0,0.008305258,0.305
0.0,0.08603606,0.0
0.0,0.21890916,0.0
0.0,0.38860932,0.595
0.0,0.5839606,1.873
0.0,1.0708723,10.977
0.0,0.0,1.204
0.0,0.0,1.138
0.0,0.013768519,0.4
0.0,0.093544,0.876
0.0,0.26948163,6.334
0.0,0.0,1.981
13.776,0.082991965,10.283
12.68,0.62830365,10.023
10.664,0.0,0.585
6.57,0.0,2.482
4.767,0.0,1.142
2.978,0.0,2.607
1.59,0.11175361,7.303
0.933,4.4614344,21.613
0.719,27.461042,22.592
1.378,36.31815,7.737
24.351,100.04554,22.792
39.294,142.6825,14.03
8.78,108.26229,2.139
8.105,243.66953,26.412
9.131,164.18552,0.42
7.158,119.7479,1.586
8.105,80.97223,0.645
7.78,55.530586,0.671
6.57,36.128845,0.522
6.015,29.154104,2.269
5.493,21.92169,1.903
5.75,73.14062,19.887
69.878,291.7478,36.23
25.466,313.78174,11.871
39.294,229.33939,1.832
188.287,248.53897,10.75
248.488,332.95325,17.786
95.854,320.54324,9.528
73.258,263.50125,4.549
113.243,245.3273,7.387
65.534,257.86215,10.657
267.877,288.71405,12.916
152.213,240.8784,4.6
137.784,187.42212,2.7
90.48,148.36418,2.657
54.526,103.53591,0.668
39.294,90.72424,3.468
27.797,60.18567,0.352
21.706,36.574146,0.0
16.577,25.017393,1.272
13.776,12.404115,0.052
11.982,7.142756,1.373
10.043,2.5652947,0.821
9.131,0.019552425,0.027
7.78,0.0,0.249
6.289,0.0,0.328
5.493,0.0,1.381
5.243,1.2302312,7.793
5.243,15.815023,16.713
6.015,13.419188,2.101
5.75,6.47636,0.186
5.243,1.9022449,0.027
5.493,1.078642,1.832
10.664,0.048589017,0.845
10.664,0.0,0.133
10.35,0.0,0.828
9.131,0.0,0.0
6.57,0.0,0.0
6.289,0.0,0.259
6.015,0.0,1.396
5.001,0.0,0.779
4.32,0.0,0.882
3.704,0.1596943,4.075
3.328,0.0,0.5
3.512,0.120545276,3.791
2.5,0.0,1.171
2.212,1.02924,10.087
3.149,0.7947853,2.529
10.35,3.425001,8.425
5.493,8.225366,8.584
11.31,27.796785,16.632
4.767,59.422466,15.097
6.015,62.99571,4.955
51.754,64.59427,4.542
90.48,48.9972,1.253
47.345,37.70781,1.44
32.212,36.911137,3.239
26.614,24.623175,0.642
21.706,16.535759,0.786
16.156,9.636195,0.511
12.68,4.829923,0.557
10.984,2.7006538,1.311
9.491,2.880552,2.661
7.78,0.38692248,0.206
6.289,0.0,0.302
5.493,0.0,0.306
4.54,0.0,0.427
4.108,0.0,0.0
3.704,0.0,0.01
3.512,0.814228,8.27
3.149,0.21094257,1.634
2.812,0.0,0.774
2.812,0.0,0.51
2.812,0.0,0.41
2.812,0.0,0.102
2.653,0.0,0.024
2.653,0.0,0.0
2.5,0.0,0.186
2.5,0.0,0.598
2.212,0.0,0.016
1.704,0.0,0.021
1.59,0.0,0.173
1.482,0.0,0.816
1.378,0.0,1.725
1.378,0.0086535355,3.202
1.482,0.0,0.221
1.378,0.0,1.082
1.186,0.0,0.5
1.186,0.0,1.234
1.186,0.30832177,9.674
1.097,0.9702551,5.223
1.013,0.11300128,1.51
0.858,0.0,0.116
0.719,0.0,0.0
0.655,0.0,0.0
0.488,0.0,0.171
0.596,0.0,0.54
0.54,0.0,0.367
0.54,0.0,0.044
0.54,0.0,0.137
0.488,0.0,0.0
0.488,0.0,0.0
0.439,0.0,0.106
0.439,0.0,1.114
0.488,0.0,0.844
0.655,0.0,0.206
0.596,0.0,0.001
0.54,0.0,0.308
0.439,0.015154392,0.657
0.439,0.10025838,0.041
0.439,0.24146856,1.427
0.439,0.42345452,1.211
0.439,0.6299556,0.247
0.439,0.850378,0.624
0.394,1.0732102,0.01
0.394,1.2909814,0.016
0.352,1.4980899,0.003
0.352,1.6905804,0.0
0.352,1.8670574,0.334
0.352,2.02241,0.0
0.352,2.156127,0.0
0.352,2.2684243,0.0
0.352,2.3600523,0.0
0.352,2.4321308,0.0
0.352,2.486025,0.0
0.352,2.5232425,0.0
0.352,2.545464,0.05
0.352,2.554163,0.008
0.352,2.5508661,0.0
0.352,2.537051,0.0
0.352,2.5141163,0.0
0.352,2.4833593,0.0
0.352,2.445973,0.0
0.352,2.403044,0.0
0.352,2.355555,0.0
0.352,2.3043895,0.005
0.352,2.2504802,0.169
0.352,2.1943412,0.0
0.352,2.1365852,0.0
0.352,2.0777447,0.002
0.352,2.0183063,0.042
0.352,1.9586409,0.008
0.352,1.8990927,0.01
0.352,1.8399415,0.0
0.352,1.7815107,0.19
0.352,1.7239577,0.12
0.352,1.6673987,0.0
0.352,1.6119729,0.0
0.352,1.557819,0.11
0.352,1.5049937,0.023
0.352,1.453373,0.0
0.352,1.4030542,0.009
0.352,1.3541048,0.0
0.352,1.3065758,0.0
0.352,1.2605,0.0
0.352,1.215896,0.0
0.352,1.1727712,0.029
0.352,1.1311183,0.0
0.352,1.0909239,0.0
0.352,1.0521679,0.0
0.352,1.0148249,0.006
0.352,0.978864,0.0
0.352,0.9442518,0.0
0.352,0.9109524,0.0
0.352,0.8789264,0.0
0.352,0.8481348,0.0
0.352,0.8185365,0.0
0.352,0.7900912,0.0
0.352,0.7627577,0.0
0.352,0.7364952,0.0
0.352,0.7112628,0.0
0.352,0.6870213,0.0
0.352,0.6637317,0.0
0.352,0.6413564,0.0
0.352,0.61985785,0.0
0.352,0.59920025,0.0
0.352,0.5793493,0.0
0.352,0.5602714,0.0
0.352,0.541937,0.424
0.352,0.5243113,0.017
0.352,0.5073618,0.0
0.352,0.49105957,0.0
0.352,0.4753783,0.0
0.352,0.46029153,0.0
0.352,0.44577488,0.0
0.352,0.431804,0.0
0.352,0.41835588,0.0
0.352,0.40540862,0.0
0.352,0.3929414,0.0
0.352,0.38093334,0.0
0.352,0.36936578,0.0
0.352,0.35821956,0.0
0.0,0.3474773,0.007
0.0,0.33712253,0.0
0.0,0.32713845,0.0
0.0,0.31750965,0.0
0.0,0.30822152,0.0
0.0,0.29926014,0.0
0.0,0.29061168,0.0
0.0,0.28226385,0.0
0.0,0.27420405,0.0
0.0,0.26642063,0.0
0.0,0.25890255,0.442
0.0,0.25163907,0.036
0.0,0.24461994,0.0
0.0,0.2378354,0.0
0.0,0.23127627,0.0
0.0,0.22493361,0.0
0.0,0.21879876,0.03
0.0,0.21286373,0.238
0.0,0.20712149,2.108
0.0,0.20156407,0.665
0.0,0.19618401,0.144
0.0,0.19097483,0.055
0.0,0.1859303,0.073
0.0,0.18104365,0.058
0.0,0.17630962,0.0
0.0,0.17172211,0.157
0.0,0.16727571,0.001
0.0,0.16296555,0.0
0.0,0.15878649,0.0
0.0,0.15473379,0.0
0.0,0.15080298,1.065
0.0,0.14698936,0.013
0.0,0.14328896,0.006
0.0,0.13969801,0.0
0.0,0.1362122,0.0
0.0,0.13282838,0.0
0.0,0.12954253,0.0
0.0,0.1263515,0.0
0.0,0.123251945,0.0
0.0,0.12024087,0.001
0.0,0.12103328,11.071
1.482,0.46825597,20.874
0.858,5.0653934,23.9
0.786,0.13485426,0.676
0.719,0.0,0.079
0.596,0.0,0.495
0.488,0.0,0.027
0.439,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.003
0.0,0.0,0.0
0.0,0.0559411,0.015
0.0,0.2678945,0.0
0.0,0.5819534,0.274
0.0,0.9518574,0.0
1.482,1.3458302,0.396
1.378,1.7367676,0.0
1.013,2.1070633,0.0
0.858,2.4451299,0.0
0.596,2.7440557,0.0
0.439,3.000454,0.0
0.0,3.2135446,0.0
0.0,3.3843913,0.0
0.0,3.5153062,0.0
0.0,3.6093943,0.0
0.0,3.6702046,0.003
0.0,3.7014453,0.0
0.0,3.706827,0.0
0.0,3.6899314,0.0
0.0,3.6546514,0.198
0.0,3.603988,0.215
0.0,3.5444689,2.019
0.0,3.4834497,5.016
0.0,3.4130876,0.699
0.0,3.334058,0.0
0.0,3.2491515,0.548
0.0,3.1671717,5.829
0.0,2.6598299,0.017
0.0,2.6027784,0.695
0.0,2.5442886,3.381
1.378,2.482146,0.554
1.28,2.4177108,1.049
0.858,2.3509054,0.143
0.655,2.2825024,0.131
0.54,2.2134726,0.576
0.439,2.1481142,6.381
0.0,1.182831,4.425
0.0,1.1960638,6.935
0.0,0.02907684,0.555
0.0,0.045153797,0.044
0.0,0.062184125,0.231
0.0,0.07940819,0.21
0.0,0.096581124,1.266
0.0,0.12119725,9.553
0.0,0.0746814,4.922
0.0,0.0,0.192
0.0,0.0,0.071
0.0,0.0021667492,1.415
0.0,0.017063983,6.906
0.0,0.004522807,4.954
0.0,0.037623122,9.726
0.0,0.116856925,6.276
0.0,0.0,2.881
0.0,0.0,4.732
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.023449706,0.13
0.0,0.06649976,2.251
0.0,0.12246332,0.605
0.0,0.18569137,0.19
0.0,0.25292328,1.006
0.0,0.34791133,8.098
0.0,0.0,0.833
0.0,0.0,5.327
0.0,0.026501812,6.466
0.0,2.2041495,29.451
10.664,6.550626,11.778
3.149,0.96110547,0.562
1.704,0.0,0.071
4.32,0.0,0.0
2.212,0.0,0.614
1.186,0.0,0.026
0.786,0.0,4.131
0.596,0.28253117,6.669
0.488,0.0,0.414
0.352,0.0,0.753
3.902,0.0,0.424
4.32,0.07074931,0.711
5.001,0.34083578,2.396
5.001,1.1445491,7.763
3.328,2.2880354,6.927
2.653,0.0,0.019
2.353,0.04576011,2.629
3.328,0.3436236,5.646
2.353,1.251747,8.135
1.947,0.6985813,3.58
1.823,0.0,2.107
1.482,0.058613136,1.482
1.186,0.29687005,3.97
1.013,0.66148317,0.858
0.719,1.4741355,7.544
1.378,2.7341933,7.69
1.947,6.135889,11.993
1.013,7.977087,5.487
0.655,12.273402,9.171
1.186,25.603708,15.514
1.013,28.092154,5.197
1.013,16.038496,1.119
1.186,11.439461,2.544
1.097,18.046595,9.025
0.933,22.93309,6.863
0.596,26.749321,6.057
0.54,22.746248,3.264
0.439,10.129796,0.359
0.394,17.78249,9.987
0.0,8.552848,0.941
0.0,1.6914662,0.112
0.0,0.0,0.311
0.0,0.0,2.795
0.0,0.0,0.391
0.0,0.17034198,4.921
0.0,0.0,1.171
0.0,0.0,0.891
0.0,0.0,3.417
1.28,0.0,1.218
2.5,0.0,3.177
1.704,7.492461,23.043
0.596,8.266967,4.046
0.488,2.2578692,0.618
0.488,19.698708,18.758
5.243,52.451046,16.487
14.541,46.91859,3.159
14.934,59.510612,7.964
6.86,38.840046,0.558
5.493,26.808823,1.288
5.001,33.08888,6.002
4.32,79.9173,18.434
4.767,82.80528,5.742
6.57,81.86841,4.964
7.78,144.52327,18.196
12.327,197.51694,14.972
12.68,156.33553,2.704
15.742,107.24129,0.405
9.491,78.288414,1.262
6.015,79.771126,5.357
5.493,103.359985,10.586
5.001,70.953545,0.607
4.32,49.68668,1.013
3.704,59.47378,7.172
2.212,66.77724,6.628
1.823,66.58124,4.684
1.704,94.44016,12.309
1.378,74.79373,2.244
1.28,56.36917,1.727
1.097,51.611042,3.495
0.933,65.1251,8.868
1.013,53.66087,2.598
1.097,39.06067,1.569
3.902,31.08387,2.326
8.78,41.442265,8.288
13.404,64.552376,12.352
12.68,55.68345,2.439
10.664,37.16824,0.285
10.35,49.675026,8.173
10.35,78.8321,12.748
10.984,173.98947,23.062
12.327,352.66406,27.572
22.219,253.19759,1.094
13.776,176.91681,0.145
13.404,138.04976,1.728
13.404,145.48537,7.203
13.404,106.76827,0.736
13.038,73.48022,0.0
12.327,49.382862,0.003
11.982,33.10351,0.292
11.643,20.383892,0.123
11.643,10.892631,0.0
11.643,4.5446815,0.0
11.643,0.9474398,0.0
11.643,0.0,0.0
11.31,0.0,0.0
11.31,0.0,0.0
11.31,0.0,0.0
11.31,0.0,0.0
10.984,0.0,0.0
9.131,0.0,0.0
8.78,0.0,0.0
6.015,0.0,0.0
5.493,0.0,0.0
5.243,0.0,0.038
5.243,0.14189693,3.871
4.32,0.30831176,3.184
3.149,0.0,0.092
1.59,0.0,1.51
1.378,0.5098864,7.384
1.186,0.0,0.097
1.186,0.7215234,8.093
1.097,0.0,0.149
0.933,0.0,0.134
0.786,0.0,0.0
0.719,0.0,0.071
0.719,0.0,1.514
0.655,0.0,0.02
0.596,0.0,0.887
0.488,0.0,0.156
0.439,0.0,0.23
0.439,0.0,1.925
0.439,0.0,1.161
0.439,0.0,0.14
0.439,0.0,0.098
0.0,0.0,1.228
0.0,0.0,0.213
0.0,0.0,0.02
0.0,0.0,0.037
0.0,0.0,0.0
0.0,0.0,0.036
0.0,0.0,0.0
0.0,0.0,0.12
0.0,0.0,0.671
0.0,0.0,0.0
0.0,0.021027794,0.033
0.0,0.1269706,0.042
0.0,0.29664168,0.158
0.0,0.5110007,0.645
0.0,0.7556289,1.135
0.0,1.013032,0.012
0.0,1.2721368,0.067
0.0,1.5240597,0.0
0.0,1.7624544,0.0
0.0,1.9828757,0.0
0.0,2.1830566,0.149
0.0,2.360745,0.015
0.0,2.51518,0.0
0.0,2.6465375,0.03
1.097,2.7560232,0.195
1.947,2.8467612,0.839
1.947,2.9190056,0.637
1.947,2.972955,0.32
1.947,3.0149617,2.035
1.59,3.041779,0.577
1.097,3.0535667,0.104
1.013,3.0549445,1.365
0.858,3.0440767,0.11
0.719,3.0222871,0.035
0.719,2.9929945,1.062
0.655,2.9556928,0.262
0.655,2.9114258,0.194
0.655,2.8612332,0.161
0.596,2.806312,0.302
0.596,2.7481046,0.747
0.54,2.686358,0.0
0.54,2.6220517,0.181
0.54,2.5560017,0.351
0.54,2.4878953,0.088
0.54,2.4187315,0.487
0.488,2.3508198,2.828
0.488,2.2825933,0.607
0.488,2.2144663,0.666
0.488,2.1463437,0.004
0.488,2.0785954,0.019
0.488,2.011514,0.0
0.488,1.9454359,0.19
0.488,1.8810115,1.329
0.488,1.8178167,0.072
0.439,1.7559738,0.014
0.439,1.6955926,0.0
0.439,1.6367635,0.0
0.439,1.5795509,0.0
0.439,1.5240028,0.0
0.439,1.4701531,0.024
0.439,1.418009,0.0
0.439,1.3676795,0.647
0.439,1.3190671,0.206
0.439,1.2721298,0.068
0.439,1.2268407,0.039
0.0,1.1831697,0.02
0.0,1.141084,0.019
0.0,1.100587,0.468
0.0,1.0616682,0.963
0.0,1.0242851,1.177
0.0,0.9884541,2.343
0.0,0.95395607,0.0
0.0,0.9207514,0.0
0.0,0.8888001,0.0
0.0,0.85802525,0.0
0.592,0.82839286,0.0
0.952,0.79988074,0.232
1.253,0.7724441,0.0
1.096,0.7460496,0.01
0.759,0.72066104,0.0
0.592,0.69624424,0.0
0.592,0.6727639,0.0
0.592,0.6501862,0.016
0.542,0.62848115,0.309
0.494,0.60761005,0.001
0.494,0.58754367,0.262
0.494,0.56825227,0.462
0.494,0.54969794,0.0
0.542,0.53185225,0.0
0.542,0.514689,0.365
0.592,0.49818003,0.445
0.644,0.48232046,3.949
0.759,0.46705565,0.033
0.759,0.45236093,0.0
0.644,0.43821338,0.0
0.644,0.42459047,0.052
0.592,0.4114711,0.244
0.592,0.39883366,0.037
0.592,0.38665867,0.014
0.542,0.3749266,0.0
0.542,0.3636191,0.0
0.494,0.35271883,0.0
0.494,0.342209,0.0
0.494,0.33207366,0.021
0.494,0.32229686,0.049
0.542,0.31286383,0.174
0.542,0.30376187,0.73
0.542,0.29497716,0.9
0.494,0.28649646,0.152
0.449,0.27830705,0.0
0.449,0.2703977,0.04
0.368,0.26275703,0.0
0.0,0.25537425,0.0
0.0,0.24823956,0.0
0.0,0.24134302,0.0
0.0,0.23467511,0.0
0.0,0.22822745,0.426
0.0,0.22199099,0.022
0.759,0.21595775,0.0
0.82,0.21012013,0.852
0.368,0.20447029,0.326
0.33,0.19900121,0.0
0.33,0.19370599,0.052
0.449,0.18857811,0.169
0.885,0.18361124,0.747
0.82,0.17879955,0.0
0.759,0.17413722,0.0
0.759,0.16961858,0.0
0.7,0.16523834,0.11
0.7,0.16099162,0.012
0.759,0.15687372,0.0
0.759,0.1528796,0.0
0.7,0.14900509,0.0
0.7,0.14524597,0.0
0.759,0.14159808,0.617
0.759,0.13805746,1.807
0.759,0.13462047,0.01
0.759,0.13128334,0.066
0.759,0.12804267,0.0
0.7,0.124895215,0.0
0.7,0.12183759,0.047
0.7,0.11886697,0.016
0.644,0.115980364,0.0
0.644,0.113174796,0.595
0.82,0.11044783,0.278
0.885,0.107796766,0.676
0.82,0.10521869,0.0
0.759,0.10271165,0.0
0.759,0.1002734,0.044
0.759,0.09790131,0.493
0.82,0.09559348,3.725
0.952,0.09334789,4.432
1.337,0.091162436,4.888
3.016,0.08942805,8.298
4.274,0.2713798,21.129
2.613,0.0,0.5
1.337,0.0,1.127
1.023,0.0,1.174
0.82,0.0,0.011
0.644,0.010118927,0.364
0.82,0.08847457,6.164
11.336,0.30059075,8.6
5.4,0.0,2.567
2.743,0.0,0.15
1.253,0.008487396,0.343
1.023,0.0665436,0.0
0.885,0.16022235,0.592
0.592,0.27500185,0.0
0.542,0.39998934,0.001
0.494,0.5271319,0.0
0.407,0.65273,0.949
0.296,0.7743177,1.613
0.263,0.8865434,0.38
0.0,0.98692477,0.026
0.0,1.0745604,0.0
0.0,1.1492594,0.0
0.0,1.2112972,0.0
0.0,1.2612743,0.0
0.0,1.2999973,0.0
0.0,1.3283975,0.0
0.0,1.3475078,0.039
0.0,1.3583757,0.093
0.0,1.3619702,0.106
0.0,1.3592913,0.208
0.0,1.3517988,1.023
0.0,1.3395776,0.24
0.592,1.3232142,0.04
0.644,1.3033645,0.0
0.644,1.2808248,0.366
0.592,1.2559303,0.0
0.592,1.2291818,0.037
0.592,1.2010334,0.132
0.592,1.171914,0.355
0.542,1.1434922,5.285
1.805,1.1287187,10.609
1.514,0.0,0.748
1.096,0.0,0.364
0.759,0.0,1.03
0.592,0.0,0.0
0.7,0.006050856,0.0
0.644,0.016167296,0.379
0.542,0.028426692,0.117
0.592,0.04229039,1.836
0.885,0.057885192,4.85
1.096,0.07371703,0.581
0.952,0.089627944,1.79
0.82,0.1052994,1.876
0.542,0.12017417,0.786
0.494,0.13399096,0.52
0.449,0.14682633,1.308
0.885,0.15916301,3.674
0.542,0.17007397,0.0
0.885,0.17958859,0.055
0.296,0.18776554,0.119
0.368,0.19527754,3.433
0.592,0.20179988,1.591
0.449,0.20959207,8.019
0.449,0.27558726,11.077
0.952,0.46796915,9.287
2.486,1.5778841,17.56
2.129,0.0,1.307
1.514,4.5691686,25.249
1.337,2.2828,2.966
4.102,8.642334,12.479
3.457,2.427256,1.241
2.486,2.0478039,3.995
1.805,0.0,0.251
1.337,0.0,0.044
0.759,0.0,2.55
0.542,0.33116126,6.353
0.449,0.0,0.122
0.407,0.0,0.74
0.368,0.0,0.012
0.296,0.0,1.03
0.296,0.0,0.776
0.407,0.12212563,5.118
0.407,0.86949486,6.93
0.296,0.0,2.177
0.296,0.0,3.775
0.33,0.0,2.073
0.407,0.0,0.234
0.296,0.07942192,4.36
0.33,0.38001984,3.14
0.33,0.83019555,0.372
0.296,1.3772826,1.455
0.296,1.9669669,0.391
0.296,2.5616872,0.355
0.33,3.1465595,1.611
0.759,3.9128876,6.302
0.296,2.2444148,0.505
0.296,2.7411258,0.409
0.296,3.20285,0.354
0.296,3.6163116,0.016
0.263,3.9757879,0.024
0.263,4.2788744,0.0
0.263,4.530449,0.353
0.263,4.7498755,2.943
0.0,4.9287367,1.612
0.0,5.4201508,10.151
0.407,2.1392522,2.443
0.296,0.0,0.024
0.296,0.034725692,1.739
0.296,0.112981394,0.467
0.263,0.21972214,0.295
0.263,0.34617037,1.38
0.644,0.48691717,2.512
1.514,0.63098085,0.378
1.337,0.7759983,1.676
1.096,0.94666266,6.094
0.885,0.13827933,0.769
0.759,0.22212128,0.835
0.644,0.31658208,2.595
2.613,0.41455552,0.608
1.607,0.51204866,0.47
1.253,0.60894835,2.089
0.952,0.72211033,6.42
2.244,4.7538085,32.633
1.805,9.591929,10.372
1.514,10.672935,4.358
1.337,18.053226,10.708
31.895,173.22722,47.708
24.524,179.79253,8.713
13.345,219.17505,13.294
18.386,220.54362,9.065
6.693,149.50839,0.535
108.342,207.36317,15.59
22.509,162.48952,2.577
15.173,139.4108,3.731
7.405,95.58171,0.434
5.007,61.780937,0.005
3.612,38.926388,0.208
2.486,23.022648,0.297
2.017,15.962174,1.603
1.514,13.854545,2.769
22.509,5.7789865,0.296
5.604,10.152211,6.065
3.612,3.6373188,0.379
2.486,0.27967864,0.17
2.017,0.0,0.143
1.705,3.2682884,11.476
1.424,80.743416,33.487
1.096,110.713005,10.684
18.386,76.24641,0.512
49.951,51.50022,0.545
45.903,34.595848,0.8
5.201,20.574095,0.41
3.934,10.455213,0.319
3.306,4.1172056,0.439
2.486,4.0928044,3.099
2.017,0.6858131,0.482
1.607,0.06976039,1.877
1.424,2.8022013,8.496
63.508,21.882704,16.106
67.497,14.240647,1.308
25.046,9.436272,1.683
11.657,2.8205135,0.05
7.163,0.349021,0.148
6.243,0.6880103,3.003
5.4,9.775194,12.561
4.632,11.720822,3.404
3.771,7.2290144,1.045
3.016,2.5137873,0.166
2.613,0.5527585,0.742
2.017,4.6860375,8.605
1.805,29.852848,17.619
1.424,20.27903,0.736
5.007,10.990669,0.053
3.612,5.273431,0.338
3.016,2.5851817,1.04
2.363,0.87796634,1.079
1.805,0.003084982,0.706
1.514,0.0,0.234
1.337,0.0,0.021
1.253,0.0,0.063
1.173,0.0,1.343
1.096,1.1799293,7.89
0.952,0.01152445,0.579
0.885,0.04686755,2.847
0.759,0.0,0.681
0.7,3.7934673,13.406
0.7,6.010502,4.084
1.023,2.491164,0.762
0.885,0.376197,0.569
0.759,0.0,0.209
0.644,0.0,0.0
0.644,0.0,0.0
0.542,0.0,0.0
0.449,0.0,0.148
0.449,0.0,0.14
0.449,0.0,0.262
0.407,0.0,0.085
0.368,0.0,0.0
0.368,0.0,0.0
0.449,0.0,0.0
0.542,0.0,0.256
0.494,0.0,0.023
0.407,0.0,0.0
0.368,0.0,0.0
0.33,0.0,0.021
0.33,0.0,0.0
0.296,0.0,0.208
0.296,0.0,0.371
0.494,1.3485681,14.798
0.542,0.0,0.105
0.449,0.0,0.014
0.368,0.0,0.003
0.449,0.0,0.023
0.644,0.0,0.0
0.644,0.0,0.214
0.644,0.0,0.181
0.644,0.062354796,0.497
0.759,0.3020664,0.003
0.82,0.66820097,0.0
1.023,1.1155851,0.0
1.253,1.6078942,0.018
0.952,2.140395,2.963
0.759,2.6735497,0.504
0.592,3.2119894,3.068
0.542,3.7176805,0.27
0.449,4.1779404,0.0
0.407,4.596217,1.058
0.33,4.967972,0.975
0.296,5.283659,0.084
0.296,5.544179,0.101
0.263,5.7508717,0.0
0.263,5.9069886,0.0
0.233,6.0166864,0.037
0.0,6.093442,1.43
0.0,6.2747626,6.371
0.0,1.713493,0.199
0.0,1.9543067,0.059
0.0,2.1745071,0.0
0.0,2.3717437,0.006
0.0,2.5460398,0.297
0.0,2.696938,0.287
0.0,2.8257606,0.565
0.0,2.9517767,4.039
0.449,2.3784769,1.77
0.542,2.4945755,0.22
0.542,2.5908165,0.187
0.449,2.6677775,0.072
0.449,2.726999,0.187
0.449,2.7694182,0.053
0.449,2.7963383,0.0
0.407,2.8092442,0.0
0.368,2.8096077,0.0
0.33,2.7988698,0.008
0.296,2.7801301,0.942
0.296,2.7516797,0.066
0.296,2.7155142,0.428
0.296,2.6727216,0.37
0.296,2.6240368,0.109
0.592,2.571384,0.811
0.592,2.5176835,2.735
0.542,2.460879,0.547
0.542,2.4023361,1.237
0.494,2.3417509,0.377
0.494,2.2794003,0.0
0.494,2.215894,0.032
0.0,2.151804,0.139
0.0,2.0875647,0.17
0.0,2.0235443,0.207
0.0,1.9600745,0.288
0.0,1.897515,0.565
0.0,1.8373525,3.777
0.0,1.778059,0.17
0.0,1.7197673,0.072
0.0,1.6625996,0.0
0.0,1.6066777,0.0
0.0,1.5521157,0.08
0.0,1.4989655,0.0
0.0,1.4473177,0.181
0.0,1.3971658,0.0
0.0,1.3485317,0.0
0.0,1.3014288,0.0
0.0,1.2558556,0.0
0.0,1.2118043,0.0
0.0,1.169259,0.0
0.0,1.1281986,0.003
0.0,1.4236745,22.025
0.0,1.9548631,6.518
0.0,0.112870455,2.565
0.0,0.33578205,6.495
0.0,0.0,0.0
0.0,0.0,0.01
0.0,0.0,2.063
0.0,0.0,0.0
0.0,0.009599064,0.229
0.82,0.07357619,1.174
0.494,0.18264647,3.584
0.0,0.32152542,1.471
0.0,0.47815076,1.322
0.0,0.65137976,4.354
0.0,0.8240024,0.422
0.0,0.98996884,0.503
0.0,1.1440495,0.202
0.0,1.2852709,0.856
6.466,1.475403,8.341
5.201,0.0,1.647
3.016,0.0008650288,6.228
1.805,0.0,1.84
1.096,0.0,1.373
0.952,0.019914063,0.927
0.82,0.058010407,1.517
0.644,0.10860433,1.552
0.542,0.1683042,2.453
0.0,0.23703447,5.269
0.0,0.2962845,2.402
0.0,0.36788273,1.274
0.0,0.43873155,2.127
0.0,0.5055781,0.329
0.0,0.5671118,0.151
0.0,0.62342364,0.817
0.0,0.6732195,0.0
0.0,0.716418,0.0
0.0,0.75314325,0.007
0.0,0.7836429,0.0
0.0,0.8082659,0.0
0.0,0.827422,0.0
0.0,0.8415547,0.0
0.449,0.85151607,0.63
0.494,0.85732013,0.0
0.0,0.86141515,3.811
0.0,0.8643813,4.757
0.0,0.8641129,0.359
0.0,0.86102337,0.448
0.0,0.85584384,1.403
0.0,0.86265606,9.692
2.486,0.91810936,4.821
3.016,0.0,0.092
0.952,0.0,0.189
0.7,0.00051297987,0.854
0.494,0.009821012,0.425
0.0,0.023386829,0.297
0.0,0.040299285,2.13
0.0,0.06013951,3.801
0.0,0.0812682,0.986
0.0,0.10597775,6.43
0.0,0.0006901797,3.93
0.0,0.0,0.417
0.0,0.0,0.004
0.0,0.0,0.088
0.0,0.0018124342,0.0
0.0,0.008244951,0.0
0.0,0.016415322,0.018
0.0,0.025678927,0.0
0.0,0.035523005,0.0
0.0,0.045776144,1.317
0.0,0.056779917,4.769
0.82,0.034493595,1.569
0.592,0.04344978,0.363
0.494,0.052299287,0.458
