vazao,vazao_calc,chuva_media
0.0,0.43725526,0.433
0.0,0.0,0.052
0.0,0.0,0.0
0.0,0.0,0.345
0.0,0.0,2.186
0.0,0.0,0.079
0.0,0.0,1.319
0.0,0.15734263,6.376
0.0,0.0,2.182
0.0,0.0,1.832
0.0,0.0,1.581
0.0,0.06747674,3.803
0.0,3.2887728,21.08
0.0,4.5764713,3.745
0.0,7.8606753,7.805
0.0,3.3926091,0.065
0.0,1.7532382,1.141
0.0,3.5307128,5.923
0.0,4.2385364,3.271
0.0,4.243334,2.838
0.0,2.0673254,1.01
0.0,0.26254633,0.055
0.0,0.0,0.294
0.0,0.22033004,5.709
0.0,0.024194362,1.723
